# block_number expected_H error_H
930 -0.44412085 0.00037300
931 -0.44412110 0.00037260
932 -0.44412307 0.00037221
933 -0.44413589 0.00037203
934 -0.44416261 0.00037259
935 -0.44415293 0.00037232
936 -0.44416517 0.00037212
937 -0.44416298 0.00037173
938 -0.44420255 0.00037344
939 -0.44421375 0.00037321
940 -0.44422001 0.00037287
941 -0.44420162 0.00037292
942 -0.44419592 0.00037257
943 -0.44419119 0.00037221
944 -0.44420629 0.00037212
945 -0.44420717 0.00037173
946 -0.44421890 0.00037152
947 -0.44421692 0.00037113
948 -0.44421997 0.00037075
949 -0.44421947 0.00037036
950 -0.44422509 0.00037002
951 -0.44422901 0.00036965
952 -0.44421349 0.00036959
953 -0.44422448 0.00036936
954 -0.44421365 0.00036913
955 -0.44422832 0.00036904
956 -0.44423875 0.00036880
957 -0.44423232 0.00036847
958 -0.44424358 0.00036826
959 -0.44424687 0.00036789
960 -0.44424610 0.00036751
961 -0.44425301 0.00036719
962 -0.44425113 0.00036681
963 -0.44425074 0.00036643
964 -0.44423066 0.00036660
965 -0.44421667 0.00036649
966 -0.44422106 0.00036614
967 -0.44422463 0.00036578
968 -0.44422791 0.00036541
969 -0.44423668 0.00036514
970 -0.44423615 0.00036477
971 -0.44425480 0.00036487
972 -0.44426044 0.00036454
973 -0.44427052 0.00036430
974 -0.44426335 0.00036400
975 -0.44427676 0.00036387
976 -0.44427199 0.00036353
977 -0.44424938 0.00036386
978 -0.44425116 0.00036350
979 -0.44424287 0.00036322
980 -0.44424781 0.00036288
981 -0.44426752 0.00036305
982 -0.44427683 0.00036280
983 -0.44428068 0.00036245
984 -0.44429282 0.00036228
985 -0.44430562 0.00036214
986 -0.44429884 0.00036184
987 -0.44430302 0.00036150
988 -0.44429201 0.00036130
989 -0.44429764 0.00036098
990 -0.44431425 0.00036100
991 -0.44432228 0.00036072
992 -0.44432373 0.00036036
993 -0.44432532 0.00036000
994 -0.44431410 0.00035981
995 -0.44431736 0.00035947
996 -0.44430744 0.00035924
997 -0.44431073 0.00035890
998 -0.44430061 0.00035868
999 -0.44429498 0.00035837
1000 -0.44429707 0.00035802
1001 -0.44429759 0.00035766
1002 -0.44427782 0.00035785
1003 -0.44427957 0.00035750
1004 -0.44428261 0.00035715
1005 -0.44428095 0.00035680
1006 -0.44428200 0.00035645
1007 -0.44425626 0.00035702
1008 -0.44425759 0.00035667
1009 -0.44426205 0.00035635
1010 -0.44423915 0.00035673
1011 -0.44423863 0.00035638
1012 -0.44425366 0.00035634
1013 -0.44423632 0.00035641
1014 -0.44422143 0.00035637
1015 -0.44423738 0.00035638
1016 -0.44423260 0.00035606
1017 -0.44423719 0.00035574
1018 -0.44424320 0.00035544
1019 -0.44423773 0.00035513
1020 -0.44423949 0.00035479
1021 -0.44423936 0.00035444
1022 -0.44425331 0.00035437
1023 -0.44424984 0.00035404
1024 -0.44426373 0.00035397
1025 -0.44426695 0.00035364
1026 -0.44424431 0.00035402
1027 -0.44424355 0.00035368
1028 -0.44424334 0.00035333
1029 -0.44424729 0.00035301
1030 -0.44424613 0.00035267
1031 -0.44425562 0.00035246
1032 -0.44424944 0.00035217
1033 -0.44425040 0.00035183
1034 -0.44425222 0.00035149
1035 -0.44425041 0.00035116
1036 -0.44424834 0.00035083
1037 -0.44424901 0.00035049
1038 -0.44424994 0.00035015
1039 -0.44423330 0.00035021
1040 -0.44424530 0.00035008
1041 -0.44423221 0.00034999
1042 -0.44423692 0.00034969
1043 -0.44424346 0.00034941
1044 -0.44424112 0.00034908
1045 -0.44423921 0.00034876
1046 -0.44424759 0.00034852
1047 -0.44424224 0.00034823
1048 -0.44423113 0.00034808
1049 -0.44425386 0.00034849
1050 -0.44425150 0.00034816
1051 -0.44425755 0.00034788
1052 -0.44425227 0.00034759
1053 -0.44424864 0.00034728
1054 -0.44425005 0.00034696
1055 -0.44426258 0.00034685
1056 -0.44426085 0.00034653
1057 -0.44426847 0.00034629
1058 -0.44427996 0.00034615
1059 -0.44427340 0.00034589
1060 -0.44425800 0.00034590
1061 -0.44424615 0.00034578
1062 -0.44421950 0.00034648
1063 -0.44421344 0.00034621
1064 -0.44421849 0.00034592
1065 -0.44422115 0.00034561
1066 -0.44422271 0.00034528
1067 -0.44422538 0.00034497
1068 -0.44421970 0.00034470
1069 -0.44422129 0.00034438
1070 -0.44423202 0.00034422
1071 -0.44422676 0.00034394
1072 -0.44423148 0.00034365
1073 -0.44423485 0.00034335
1074 -0.44424454 0.00034317
1075 -0.44425192 0.00034293
1076 -0.44427027 0.00034310
1077 -0.44428532 0.00034311
1078 -0.44429112 0.00034284
1079 -0.44428030 0.00034270
1080 -0.44428239 0.00034239
1081 -0.44429086 0.00034217
1082 -0.44430462 0.00034213
1083 -0.44429465 0.00034196
1084 -0.44429498 0.00034165
1085 -0.44429286 0.00034134
1086 -0.44427006 0.00034179
1087 -0.44425413 0.00034184
1088 -0.44423681 0.00034197
1089 -0.44424316 0.00034171
1090 -0.44425011 0.00034147
1091 -0.44425377 0.00034118
1092 -0.44423252 0.00034153
1093 -0.44423085 0.00034122
1094 -0.44423373 0.00034092
1095 -0.44423942 0.00034066
1096 -0.44425451 0.00034068
1097 -0.44425387 0.00034037
1098 -0.44426752 0.00034033
1099 -0.44426292 0.00034006
1100 -0.44425444 0.00033985
1101 -0.44425320 0.00033955
1102 -0.44424645 0.00033931
1103 -0.44424919 0.00033901
1104 -0.44424583 0.00033872
1105 -0.44425594 0.00033856
1106 -0.44425804 0.00033826
1107 -0.44426275 0.00033799
1108 -0.44426532 0.00033770
1109 -0.44424470 0.00033802
1110 -0.44425101 0.00033778
1111 -0.44424747 0.00033749
1112 -0.44426063 0.00033744
1113 -0.44425676 0.00033716
1114 -0.44424822 0.00033697
1115 -0.44425709 0.00033678
1116 -0.44425234 0.00033652
1117 -0.44425423 0.00033622
1118 -0.44425900 0.00033595
1119 -0.44425227 0.00033572
1120 -0.44425964 0.00033550
1121 -0.44424990 0.00033535
1122 -0.44426133 0.00033524
1123 -0.44426159 0.00033494
1124 -0.44426855 0.00033472
1125 -0.44426423 0.00033445
1126 -0.44427059 0.00033421
1127 -0.44425942 0.00033410
1128 -0.44425804 0.00033381
1129 -0.44424236 0.00033388
1130 -0.44423464 0.00033368
1131 -0.44424926 0.00033370
1132 -0.44423517 0.00033370
1133 -0.44424091 0.00033346
1134 -0.44425220 0.00033336
1135 -0.44424642 0.00033311
1136 -0.44424034 0.00033288
1137 -0.44425855 0.00033308
1138 -0.44426403 0.00033283
1139 -0.44425853 0.00033259
1140 -0.44425044 0.00033239
1141 -0.44424219 0.00033221
1142 -0.44424676 0.00033195
1143 -0.44424707 0.00033166
1144 -0.44425539 0.00033147
1145 -0.44426232 0.00033125
1146 -0.44427393 0.00033117
1147 -0.44426183 0.00033110
1148 -0.44425623 0.00033086
1149 -0.44424473 0.00033077
1150 -0.44423332 0.00033068
1151 -0.44423328 0.00033039
1152 -0.44422794 0.00033015
1153 -0.44422935 0.00032987
1154 -0.44422648 0.00032959
1155 -0.44420982 0.00032973
1156 -0.44419797 0.00032966
1157 -0.44420002 0.00032938
1158 -0.44421308 0.00032936
1159 -0.44420980 0.00032909
1160 -0.44420827 0.00032881
1161 -0.44420873 0.00032852
1162 -0.44421035 0.00032825
1163 -0.44422046 0.00032812
1164 -0.44422532 0.00032787
1165 -0.44423367 0.00032770
1166 -0.44422271 0.00032760
1167 -0.44422639 0.00032734
1168 -0.44421990 0.00032713
1169 -0.44421537 0.00032688
1170 -0.44421153 0.00032662
1171 -0.44421021 0.00032634
1172 -0.44421361 0.00032608
1173 -0.44422149 0.00032590
1174 -0.44420757 0.00032592
1175 -0.44421452 0.00032572
1176 -0.44422096 0.00032551
1177 -0.44421044 0.00032540
1178 -0.44420293 0.00032521
1179 -0.44419081 0.00032516
1180 -0.44418373 0.00032496
1181 -0.44419039 0.00032475
1182 -0.44419256 0.00032449
1183 -0.44419574 0.00032423
1184 -0.44419997 0.00032398
1185 -0.44420150 0.00032371
1186 -0.44417890 0.00032423
1187 -0.44418619 0.00032404
1188 -0.44416496 0.00032446
1189 -0.44419086 0.00032522
1190 -0.44418806 0.00032496
1191 -0.44418756 0.00032469
1192 -0.44419004 0.00032442
1193 -0.44419580 0.00032420
1194 -0.44420616 0.00032410
1195 -0.44421480 0.00032394
1196 -0.44420933 0.00032372
1197 -0.44421251 0.00032346
1198 -0.44421152 0.00032319
1199 -0.44421208 0.00032292
1200 -0.44422491 0.00032291
1201 -0.44421202 0.00032290
1202 -0.44420981 0.00032264
1203 -0.44421627 0.00032244
1204 -0.44421226 0.00032219
1205 -0.44421285 0.00032193
1206 -0.44422036 0.00032175
1207 -0.44421640 0.00032150
1208 -0.44421151 0.00032128
1209 -0.44420696 0.00032104
1210 -0.44420473 0.00032078
1211 -0.44419004 0.00032086
1212 -0.44418243 0.00032068
1213 -0.44418894 0.00032048
1214 -0.44418056 0.00032033
1215 -0.44419127 0.00032025
1216 -0.44419333 0.00031999
1217 -0.44420910 0.00032012
1218 -0.44420393 0.00031989
1219 -0.44420709 0.00031965
1220 -0.44421508 0.00031949
1221 -0.44422133 0.00031929
1222 -0.44421502 0.00031909
1223 -0.44422149 0.00031889
1224 -0.44423111 0.00031878
1225 -0.44422836 0.00031853
1226 -0.44422862 0.00031827
1227 -0.44421889 0.00031816
1228 -0.44420378 0.00031826
1229 -0.44421037 0.00031807
1230 -0.44421109 0.00031781
1231 -0.44419990 0.00031775
1232 -0.44418848 0.00031770
1233 -0.44418469 0.00031746
1234 -0.44418376 0.00031721
1235 -0.44416113 0.00031776
1236 -0.44415882 0.00031751
1237 -0.44416365 0.00031729
1238 -0.44417280 0.00031716
1239 -0.44415900 0.00031721
1240 -0.44415365 0.00031700
1241 -0.44415467 0.00031674
1242 -0.44415609 0.00031649
1243 -0.44415098 0.00031628
1244 -0.44414849 0.00031603
1245 -0.44416487 0.00031620
1246 -0.44415471 0.00031611
1247 -0.44416792 0.00031614
1248 -0.44416206 0.00031594
1249 -0.44417757 0.00031607
1250 -0.44418677 0.00031595
1251 -0.44419102 0.00031572
1252 -0.44419743 0.00031554
1253 -0.44419304 0.00031531
1254 -0.44418859 0.00031509
1255 -0.44419097 0.00031485
1256 -0.44418908 0.00031461
1257 -0.44419075 0.00031436
1258 -0.44420286 0.00031435
1259 -0.44420552 0.00031411
1260 -0.44420407 0.00031386
1261 -0.44420913 0.00031365
1262 -0.44420835 0.00031341
1263 -0.44420649 0.00031316
1264 -0.44420400 0.00031293
1265 -0.44420232 0.00031268
1266 -0.44420330 0.00031244
1267 -0.44419803 0.00031224
1268 -0.44419915 0.00031199
1269 -0.44420823 0.00031188
1270 -0.44421810 0.00031179
1271 -0.44421169 0.00031161
1272 -0.44419724 0.00031170
1273 -0.44419038 0.00031153
1274 -0.44418274 0.00031138
1275 -0.44417620 0.00031120
1276 -0.44418932 0.00031124
1277 -0.44418732 0.00031100
1278 -0.44417878 0.00031087
1279 -0.44418562 0.00031071
1280 -0.44418949 0.00031049
1281 -0.44419521 0.00031030
1282 -0.44418960 0.00031011
1283 -0.44418799 0.00030987
1284 -0.44419150 0.00030965
1285 -0.44419373 0.00030942
1286 -0.44419566 0.00030918
1287 -0.44420038 0.00030898
1288 -0.44420761 0.00030882
1289 -0.44421405 0.00030865
1290 -0.44422329 0.00030855
1291 -0.44423015 0.00030839
1292 -0.44422639 0.00030817
1293 -0.44422238 0.00030796
1294 -0.44421286 0.00030787
1295 -0.44420105 0.00030786
1296 -0.44420683 0.00030767
1297 -0.44420202 0.00030747
1298 -0.44421077 0.00030736
1299 -0.44422463 0.00030744
1300 -0.44421451 0.00030737
1301 -0.44420996 0.00030717
1302 -0.44420398 0.00030699
1303 -0.44419731 0.00030682
1304 -0.44415946 0.00030892
1305 -0.44416178 0.00030869
1306 -0.44416655 0.00030849
1307 -0.44415912 0.00030834
1308 -0.44415846 0.00030811
1309 -0.44414832 0.00030804
1310 -0.44414370 0.00030784
1311 -0.44414818 0.00030764
1312 -0.44415172 0.00030742
1313 -0.44414016 0.00030741
1314 -0.44414365 0.00030719
1315 -0.44413893 0.00030700
1316 -0.44413593 0.00030678
1317 -0.44414620 0.00030672
1318 -0.44414519 0.00030649
1319 -0.44414090 0.00030628
1320 -0.44414236 0.00030606
1321 -0.44414741 0.00030587
1322 -0.44414244 0.00030567
1323 -0.44414687 0.00030548
1324 -0.44413107 0.00030565
1325 -0.44412637 0.00030546
1326 -0.44412573 0.00030523
1327 -0.44411766 0.00030511
1328 -0.44409474 0.00030574
1329 -0.44408694 0.00030561
1330 -0.44409777 0.00030557
1331 -0.44408168 0.00030576
1332 -0.44407331 0.00030565
1333 -0.44407635 0.00030543
1334 -0.44406784 0.00030532
1335 -0.44406644 0.00030510
1336 -0.44405217 0.00030520
1337 -0.44404721 0.00030502
1338 -0.44403753 0.00030494
1339 -0.44403910 0.00030472
1340 -0.44403793 0.00030449
1341 -0.44404264 0.00030430
1342 -0.44403366 0.00030421
1343 -0.44402113 0.00030424
1344 -0.44402678 0.00030407
1345 -0.44402862 0.00030385
1346 -0.44402293 0.00030367
1347 -0.44402899 0.00030351
1348 -0.44403167 0.00030330
1349 -0.44403225 0.00030307
1350 -0.44403338 0.00030285
1351 -0.44401914 0.00030296
1352 -0.44403568 0.00030319
1353 -0.44403772 0.00030297
1354 -0.44402858 0.00030289
1355 -0.44403964 0.00030286
1356 -0.44404172 0.00030265
1357 -0.44405214 0.00030260
1358 -0.44404464 0.00030247
1359 -0.44402801 0.00030271
1360 -0.44403416 0.00030255
1361 -0.44403452 0.00030233
1362 -0.44402880 0.00030216
1363 -0.44402953 0.00030194
1364 -0.44401058 0.00030231
1365 -0.44399946 0.00030229
1366 -0.44399642 0.00030209
1367 -0.44399066 0.00030192
1368 -0.44398357 0.00030179
1369 -0.44397639 0.00030165
1370 -0.44397712 0.00030143
1371 -0.44397098 0.00030127
1372 -0.44397239 0.00030106
1373 -0.44396762 0.00030088
1374 -0.44396699 0.00030066
1375 -0.44397043 0.00030046
1376 -0.44399059 0.00030092
1377 -0.44399518 0.00030073
1378 -0.44399199 0.00030053
1379 -0.44400407 0.00030056
1380 -0.44401303 0.00030047
1381 -0.44401699 0.00030028
1382 -0.44401615 0.00030007
1383 -0.44400475 0.00030007
1384 -0.44402089 0.00030028
1385 -0.44402187 0.00030007
1386 -0.44402726 0.00029990
1387 -0.44401564 0.00029991
1388 -0.44400532 0.00029987
1389 -0.44401092 0.00029971
1390 -0.44400744 0.00029951
1391 -0.44399975 0.00029940
1392 -0.44400373 0.00029921
1393 -0.44399695 0.00029907
1394 -0.44399926 0.00029886
1395 -0.44399751 0.00029865
1396 -0.44400147 0.00029847
1397 -0.44401686 0.00029865
1398 -0.44402604 0.00029858
1399 -0.44402567 0.00029836
1400 -0.44403092 0.00029820
1401 -0.44400430 0.00029917
1402 -0.44400869 0.00029899
1403 -0.44400802 0.00029878
1404 -0.44399211 0.00029899
1405 -0.44399318 0.00029878
1406 -0.44398357 0.00029872
1407 -0.44399450 0.00029871
1408 -0.44401256 0.00029904
1409 -0.44401295 0.00029883
1410 -0.44401972 0.00029870
1411 -0.44402679 0.00029857
1412 -0.44402775 0.00029836
1413 -0.44403432 0.00029822
1414 -0.44403313 0.00029801
1415 -0.44402560 0.00029789
1416 -0.44402798 0.00029769
1417 -0.44401069 0.00029799
1418 -0.44401320 0.00029779
1419 -0.44401188 0.00029758
1420 -0.44399729 0.00029773
1421 -0.44399670 0.00029752
1422 -0.44399581 0.00029731
1423 -0.44400639 0.00029729
1424 -0.44399724 0.00029722
1425 -0.44398971 0.00029711
1426 -0.44399451 0.00029694
1427 -0.44398976 0.00029677
1428 -0.44397681 0.00029685
1429 -0.44399218 0.00029704
1430 -0.44399756 0.00029688
1431 -0.44399330 0.00029670
1432 -0.44397245 0.00029723
1433 -0.44397615 0.00029704
1434 -0.44398620 0.00029700
1435 -0.44398286 0.00029682
1436 -0.44396772 0.00029700
1437 -0.44396308 0.00029683
1438 -0.44394948 0.00029693
1439 -0.44393865 0.00029692
1440 -0.44394708 0.00029684
1441 -0.44394526 0.00029664
1442 -0.44394531 0.00029643
1443 -0.44393913 0.00029629
1444 -0.44394319 0.00029611
1445 -0.44394615 0.00029592
1446 -0.44393807 0.00029583
1447 -0.44394284 0.00029566
1448 -0.44393706 0.00029551
1449 -0.44393481 0.00029532
1450 -0.44394563 0.00029531
1451 -0.44394791 0.00029512
1452 -0.44394150 0.00029499
1453 -0.44394701 0.00029483
1454 -0.44395821 0.00029484
1455 -0.44396889 0.00029484
1456 -0.44397118 0.00029464
1457 -0.44396552 0.00029449
1458 -0.44397562 0.00029447
1459 -0.44397951 0.00029429
1460 -0.44397104 0.00029421
1461 -0.44397409 0.00029402
1462 -0.44397279 0.00029383
1463 -0.44396447 0.00029374
1464 -0.44397592 0.00029377
1465 -0.44396167 0.00029391
1466 -0.44396938 0.00029381
1467 -0.44395943 0.00029378
1468 -0.44395888 0.00029358
1469 -0.44396022 0.00029338
1470 -0.44397424 0.00029352
1471 -0.44397305 0.00029332
1472 -0.44396199 0.00029333
1473 -0.44396333 0.00029314
1474 -0.44397049 0.00029302
1475 -0.44397425 0.00029285
1476 -0.44397764 0.00029267
1477 -0.44397900 0.00029248
1478 -0.44398417 0.00029232
1479 -0.44398243 0.00029213
1480 -0.44398836 0.00029199
1481 -0.44398722 0.00029180
1482 -0.44397049 0.00029208
1483 -0.44397393 0.00029191
1484 -0.44397055 0.00029173
1485 -0.44397112 0.00029153
1486 -0.44398201 0.00029154
1487 -0.44397622 0.00029140
1488 -0.44397543 0.00029121
1489 -0.44397960 0.00029104
1490 -0.44396583 0.00029117
1491 -0.44397389 0.00029109
1492 -0.44397498 0.00029090
1493 -0.44397903 0.00029073
1494 -0.44396688 0.00029079
1495 -0.44396228 0.00029063
1496 -0.44395680 0.00029049
1497 -0.44395595 0.00029030
1498 -0.44395392 0.00029011
1499 -0.44394914 0.00028995
1500 -0.44395169 0.00028977
1501 -0.44394601 0.00028964
1502 -0.44396197 0.00028988
1503 -0.44395698 0.00028973
1504 -0.44395221 0.00028958
1505 -0.44395042 0.00028939
1506 -0.44394971 0.00028920
1507 -0.44394192 0.00028911
1508 -0.44394828 0.00028899
1509 -0.44394520 0.00028882
1510 -0.44393562 0.00028879
1511 -0.44394213 0.00028867
1512 -0.44395117 0.00028862
1513 -0.44394745 0.00028845
1514 -0.44394743 0.00028826
1515 -0.44395115 0.00028810
1516 -0.44395056 0.00028791
1517 -0.44395143 0.00028772
1518 -0.44395696 0.00028758
1519 -0.44395779 0.00028739
1520 -0.44396043 0.00028722
1521 -0.44396653 0.00028709
1522 -0.44396566 0.00028691
1523 -0.44396566 0.00028672
1524 -0.44396540 0.00028653
1525 -0.44395988 0.00028639
1526 -0.44396570 0.00028627
1527 -0.44396638 0.00028608
1528 -0.44395712 0.00028604
1529 -0.44394655 0.00028605
1530 -0.44394730 0.00028586
1531 -0.44393461 0.00028596
1532 -0.44393808 0.00028579
1533 -0.44392971 0.00028573
1534 -0.44392699 0.00028556
1535 -0.44393768 0.00028557
1536 -0.44393639 0.00028539
1537 -0.44394552 0.00028535
1538 -0.44394654 0.00028516
1539 -0.44395143 0.00028502
1540 -0.44394379 0.00028494
1541 -0.44395167 0.00028486
1542 -0.44394382 0.00028479
1543 -0.44394390 0.00028460
1544 -0.44394842 0.00028445
1545 -0.44395723 0.00028441
1546 -0.44395040 0.00028430
1547 -0.44395703 0.00028420
1548 -0.44396491 0.00028412
1549 -0.44395616 0.00028407
1550 -0.44395438 0.00028390
1551 -0.44395160 0.00028373
1552 -0.44395087 0.00028355
1553 -0.44393860 0.00028363
1554 -0.44393354 0.00028349
1555 -0.44392060 0.00028360
1556 -0.44392256 0.00028343
1557 -0.44392555 0.00028326
1558 -0.44392943 0.00028311
1559 -0.44392870 0.00028293
1560 -0.44393647 0.00028285
1561 -0.44394106 0.00028271
1562 -0.44394949 0.00028265
1563 -0.44394693 0.00028248
1564 -0.44393543 0.00028254
1565 -0.44394206 0.00028243
1566 -0.44394202 0.00028225
1567 -0.44393266 0.00028223
1568 -0.44393411 0.00028205
1569 -0.44393990 0.00028193
1570 -0.44393109 0.00028189
1571 -0.44392867 0.00028172
1572 -0.44393301 0.00028158
1573 -0.44393367 0.00028140
1574 -0.44392262 0.00028144
1575 -0.44391937 0.00028128
1576 -0.44393036 0.00028131
1577 -0.44391804 0.00028140
1578 -0.44391804 0.00028123
1579 -0.44390621 0.00028130
1580 -0.44390179 0.00028115
1581 -0.44390023 0.00028098
1582 -0.44390755 0.00028090
1583 -0.44391453 0.00028081
1584 -0.44391466 0.00028063
1585 -0.44391541 0.00028045
1586 -0.44390434 0.00028050
1587 -0.44389811 0.00028039
1588 -0.44390257 0.00028025
1589 -0.44391603 0.00028039
1590 -0.44390295 0.00028052
1591 -0.44389825 0.00028039
1592 -0.44390139 0.00028023
1593 -0.44390267 0.00028005
1594 -0.44390684 0.00027991
1595 -0.44390896 0.00027974
1596 -0.44390702 0.00027957
1597 -0.44389691 0.00027958
1598 -0.44389237 0.00027944
1599 -0.44388289 0.00027943
1600 -0.44387929 0.00027928
1601 -0.44387319 0.00027917
1602 -0.44387101 0.00027901
1603 -0.44386690 0.00027886
1604 -0.44385935 0.00027879
1605 -0.44386297 0.00027864
1606 -0.44386083 0.00027847
1607 -0.44385731 0.00027832
1608 -0.44385123 0.00027822
1609 -0.44385298 0.00027805
1610 -0.44385492 0.00027788
1611 -0.44384757 0.00027781
1612 -0.44384568 0.00027764
1613 -0.44384171 0.00027750
1614 -0.44383713 0.00027737
1615 -0.44383891 0.00027720
1616 -0.44385916 0.00027777
1617 -0.44385659 0.00027761
1618 -0.44386309 0.00027751
1619 -0.44386557 0.00027735
1620 -0.44385885 0.00027726
1621 -0.44384823 0.00027729
1622 -0.44385421 0.00027719
1623 -0.44384311 0.00027724
1624 -0.44384655 0.00027709
1625 -0.44385375 0.00027701
1626 -0.44385106 0.00027686
1627 -0.44385910 0.00027680
1628 -0.44385370 0.00027669
1629 -0.44384419 0.00027668
1630 -0.44384878 0.00027655
1631 -0.44384792 0.00027638
1632 -0.44386034 0.00027649
1633 -0.44386250 0.00027633
1634 -0.44386558 0.00027618
1635 -0.44386004 0.00027606
1636 -0.44387124 0.00027612
1637 -0.44386350 0.00027606
1638 -0.44386313 0.00027589
1639 -0.44386057 0.00027574
1640 -0.44384176 0.00027621
1641 -0.44384314 0.00027605
1642 -0.44383585 0.00027597
1643 -0.44383732 0.00027581
1644 -0.44383560 0.00027565
1645 -0.44383705 0.00027548
1646 -0.44384208 0.00027536
