#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       17566  0.00155904    0.101965  0.00104013
       17567    0.000576    0.101966  0.00104007
       17568  0.00162496    0.101979  0.00104009
       17569  0.00047104    0.101978  0.00104003
       17570   6.336e-05    0.101973  0.00103998
       17571           0    0.101967  0.00103994
       17572  0.00024576    0.101964  0.00103988
       17573           0    0.101959  0.00103984
       17574  0.00036096    0.101957  0.00103978
       17575  0.00067584    0.101959  0.00103972
       17576           0    0.101953  0.00103968
       17577           0    0.101947  0.00103964
       17578   6.336e-05    0.101942  0.00103959
       17579           0    0.101936  0.00103955
       17580           0    0.101931  0.00103951
       17581           0    0.101925  0.00103946
       17582  0.00036096    0.101923  0.00103941
       17583  0.00067584    0.101925  0.00103935
       17584           0    0.101919   0.0010393
       17585           0    0.101913  0.00103926
       17586           0    0.101908  0.00103922
       17587  0.00012544    0.101903  0.00103917
       17588           0    0.101897  0.00103913
       17589    0.000576    0.101898  0.00103907
       17590           0    0.101892  0.00103902
       17591  0.00012544    0.101888  0.00103897
       17592           0    0.101882  0.00103893
       17593  0.00098496    0.101888  0.00103889
       17594  0.00159744      0.1019   0.0010389
       17595  0.00123136    0.101908  0.00103887
       17596  0.00374976    0.101945  0.00103947
       17597   6.336e-05     0.10194  0.00103942
       17598           0    0.101934  0.00103938
       17599           0    0.101928  0.00103934
       17600   6.336e-05    0.101923  0.00103929
       17601           0    0.101917  0.00103925
       17602  0.00041664    0.101916  0.00103919
       17603  0.00052416    0.101917  0.00103913
       17604           0    0.101911  0.00103909
       17605   6.336e-05    0.101906  0.00103904
       17606           0      0.1019    0.001039
       17607  0.00113344    0.101907  0.00103896
       17608  0.00159744    0.101919  0.00103898
       17609  0.00086016    0.101923  0.00103892
       17610           0    0.101918  0.00103888
       17611    0.000816    0.101921  0.00103883
       17612           0    0.101915  0.00103879
       17613  0.00018624    0.101912  0.00103873
       17614           0    0.101906  0.00103869
       17615  0.00041664    0.101905  0.00103863
       17616  0.00109824    0.101911  0.00103859
       17617   6.336e-05    0.101906  0.00103855
       17618           0    0.101901   0.0010385
       17619           0    0.101895  0.00103846
       17620   6.336e-05     0.10189  0.00103842
       17621   6.336e-05    0.101885  0.00103837
       17622    0.000576    0.101885  0.00103831
       17623    0.000304    0.101883  0.00103825
       17624  0.00172544    0.101897  0.00103829
       17625-1.15143e-15    0.101891  0.00103824
       17626  0.00226496    0.101911  0.00103838
       17627           0    0.101905  0.00103833
       17628  0.00156864    0.101917  0.00103834
       17629  0.00126144    0.101926  0.00103832
       17630    0.001024    0.101932  0.00103828
       17631  0.00047104    0.101931  0.00103822
       17632  0.00012544    0.101927  0.00103817
       17633           0    0.101921  0.00103813
       17634   6.336e-05    0.101916  0.00103808
       17635           0     0.10191  0.00103804
       17636           0    0.101904  0.00103799
       17637  0.00109824    0.101911  0.00103796
       17638  0.00126144     0.10192  0.00103793
       17639  0.00143616     0.10193  0.00103793
       17640  0.00147456    0.101941  0.00103793
       17641           0    0.101935  0.00103788
       17642  0.00018624    0.101932  0.00103783
       17643           0    0.101926  0.00103779
       17644  0.00041664    0.101925  0.00103773
       17645  0.00024576    0.101922  0.00103768
       17646  0.00149184    0.101933  0.00103768
       17647      0.0016    0.101945  0.00103769
       17648  0.00198144    0.101962  0.00103777
       17649   6.336e-05    0.101957  0.00103772
       17650-1.15143e-15    0.101951  0.00103768
       17651  0.00086016    0.101955  0.00103763
       17652    0.001328    0.101964  0.00103761
       17653  0.00031424    0.101962  0.00103755
       17654  0.00012544    0.101958   0.0010375
       17655  0.00036096    0.101956  0.00103744
       17656           0     0.10195   0.0010374
       17657   6.336e-05    0.101945  0.00103736
       17658           0     0.10194  0.00103731
       17659           0    0.101934  0.00103727
       17660  0.00154816    0.101946  0.00103728
       17661  0.00105984    0.101952  0.00103724
       17662           0    0.101946   0.0010372
       17663  0.00036096    0.101944  0.00103714
       17664  0.00106176    0.101951   0.0010371
       17665  0.00036096    0.101949  0.00103704
       17666  0.00041664    0.101948  0.00103698
       17667   6.336e-05    0.101943  0.00103694
       17668  0.00141824    0.101953  0.00103693
       17669   6.336e-05    0.101948  0.00103688
       17670  0.00012544    0.101944  0.00103683
       17671-1.15143e-15    0.101938  0.00103679
       17672  0.00025344    0.101935  0.00103674
       17673  0.00166656    0.101948  0.00103676
       17674  0.00169216    0.101961  0.00103679
       17675  0.00271104    0.101986  0.00103703
       17676-1.15143e-15    0.101981  0.00103699
       17677-1.15143e-15    0.101975  0.00103694
       17678    0.000304    0.101972  0.00103689
       17679    0.002432    0.101994  0.00103706
       17680   6.336e-05    0.101989  0.00103701
       17681           0    0.101983  0.00103697
       17682           0    0.101978  0.00103692
       17683           0    0.101972  0.00103688
       17684    0.000816    0.101975  0.00103683
       17685  0.00018624    0.101972  0.00103678
       17686           0    0.101966  0.00103673
       17687  0.00047104    0.101965  0.00103668
       17688   6.336e-05     0.10196  0.00103663
       17689  0.00106176    0.101967  0.00103659
       17690           0    0.101961  0.00103655
       17691  0.00098496    0.101966   0.0010365
       17692  0.00177856    0.101981  0.00103654
       17693  0.00062656    0.101982  0.00103649
       17694   6.336e-05    0.101977  0.00103644
       17695           0    0.101971   0.0010364
       17696    0.000576    0.101972  0.00103634
       17697           0    0.101966   0.0010363
       17698  0.00024576    0.101963  0.00103624
       17699           0    0.101957   0.0010362
       17700   6.336e-05    0.101952  0.00103615
       17701  0.00124416    0.101961  0.00103613
       17702  0.00106176    0.101967  0.00103609
       17703  0.00183296    0.101982  0.00103614
       17704  0.00018624    0.101978  0.00103608
       17705   6.336e-05    0.101973  0.00103604
       17706  0.00158976    0.101985  0.00103605
       17707           0     0.10198  0.00103601
       17708   6.336e-05    0.101974  0.00103596
       17709   6.336e-05    0.101969  0.00103592
       17710  0.00018624    0.101966  0.00103586
       17711  0.00172544     0.10198   0.0010359
       17712           0    0.101974  0.00103585
       17713  0.00018624     0.10197   0.0010358
       17714   6.336e-05    0.101965  0.00103576
       17715  0.00123136    0.101973  0.00103573
       17716  0.00136896    0.101983  0.00103572
       17717           0    0.101977  0.00103567
       17718  0.00158976    0.101989  0.00103569
       17719  0.00041664    0.101988  0.00103563
       17720  0.00152256       0.102  0.00103563
       17721           0    0.101994  0.00103559
       17722           0    0.101988  0.00103555
       17723           0    0.101982  0.00103551
       17724           0    0.101977  0.00103546
       17725           0    0.101971  0.00103542
       17726           0    0.101965  0.00103538
       17727  0.00018624    0.101962  0.00103533
       17728  0.00047104    0.101961  0.00103527
       17729           0    0.101955  0.00103523
       17730           0     0.10195  0.00103518
       17731  0.00149184    0.101961  0.00103519
       17732-1.15143e-15    0.101955  0.00103514
       17733  0.00159424    0.101967  0.00103516
       17734-1.15143e-15    0.101961  0.00103511
       17735-1.15143e-15    0.101956  0.00103507
       17736  0.00150784    0.101967  0.00103508
       17737   6.336e-05    0.101962  0.00103503
       17738  0.00072384    0.101964  0.00103497
       17739  0.00123136    0.101972  0.00103495
       17740  0.00024576    0.101969  0.00103489
       17741  0.00018624    0.101966  0.00103484
       17742  0.00036096    0.101964  0.00103478
       17743  0.00086016    0.101968  0.00103473
       17744  0.00012544    0.101964  0.00103468
       17745  0.00062656    0.101965  0.00103463
       17746   6.336e-05     0.10196  0.00103458
       17747  0.00018624    0.101956  0.00103453
       17748  0.00123904    0.101965   0.0010345
       17749    0.001712    0.101978  0.00103453
       17750   6.336e-05    0.101973  0.00103449
       17751  0.00154816    0.101985   0.0010345
       17752  0.00067584    0.101987  0.00103444
       17753           0    0.101981   0.0010344
       17754  0.00158976    0.101993  0.00103441
       17755  0.00123136    0.102001  0.00103438
       17756   6.336e-05    0.101996  0.00103434
       17757           0     0.10199  0.00103429
       17758  0.00018624    0.101987  0.00103424
       17759  0.00041664    0.101986  0.00103419
       17760  0.00086016     0.10199  0.00103413
       17761  0.00181504    0.102004  0.00103418
       17762  0.00086016    0.102008  0.00103413
       17763  0.00151744     0.10202  0.00103413
       17764           0    0.102014  0.00103409
       17765           0    0.102008  0.00103405
       17766   6.336e-05    0.102003    0.001034
       17767           0    0.101997  0.00103396
       17768  0.00520704     0.10205  0.00103525
       17769  0.00159936    0.102063  0.00103527
       17770-1.15143e-15    0.102057  0.00103523
       17771  0.00143616    0.102067  0.00103522
       17772  0.00012544    0.102063  0.00103517
       17773  0.00018624    0.102059  0.00103512
       17774    0.000304    0.102057  0.00103506
       17775  0.00024576    0.102054  0.00103501
       17776  0.00012544     0.10205  0.00103496
       17777           0    0.102044  0.00103492
       17778   6.336e-05    0.102039  0.00103487
       17779      0.0016    0.102051  0.00103489
       17780   6.336e-05    0.102046  0.00103484
       17781    0.000816     0.10205  0.00103479
       17782  0.00147456     0.10206  0.00103479
       17783           0    0.102055  0.00103474
       17784   6.336e-05     0.10205   0.0010347
       17785           0    0.102044  0.00103466
       17786    0.001344    0.102053  0.00103464
       17787   6.336e-05    0.102048  0.00103459
       17788           0    0.102042  0.00103455
       17789           0    0.102037  0.00103451
       17790   6.336e-05    0.102032  0.00103446
       17791  0.00047104    0.102031  0.00103441
       17792  0.00024576    0.102028  0.00103435
       17793  0.00012544    0.102024   0.0010343
       17794   6.336e-05    0.102019  0.00103426
       17795  0.00024576    0.102016   0.0010342
       17796  0.00036096    0.102014  0.00103415
       17797           0    0.102009   0.0010341
       17798           0    0.102003  0.00103406
       17799           0    0.101997  0.00103402
       17800  0.00098496    0.102002  0.00103398
       17801           0    0.101997  0.00103393
       17802  0.00018624    0.101993  0.00103388
       17803           0    0.101987  0.00103384
       17804   6.336e-05    0.101982  0.00103379
       17805           0    0.101977  0.00103375
       17806  0.00077056     0.10198   0.0010337
       17807  0.00136896    0.101989  0.00103368
       17808    0.000816    0.101993  0.00103363
       17809           0    0.101987  0.00103359
       17810    0.001344    0.101996  0.00103357
       17811  0.00047104    0.101996  0.00103352
       17812   6.336e-05    0.101991  0.00103347
       17813    0.000304    0.101989  0.00103342
       17814  0.00047104    0.101988  0.00103336
       17815   6.336e-05    0.101983  0.00103331
       17816    0.001024    0.101989  0.00103327
       17817  0.00036096    0.101987  0.00103321
       17818   6.336e-05    0.101982  0.00103317
       17819  0.00052416    0.101982  0.00103311
       17820  0.00012544    0.101978  0.00103306
       17821  0.00012544    0.101974  0.00103301
       17822  0.00098496    0.101979  0.00103297
       17823  0.00090304    0.101983  0.00103292
       17824   6.336e-05    0.101978  0.00103287
       17825   6.336e-05    0.101973  0.00103283
       17826    0.000576    0.101974  0.00103277
       17827  0.00012544     0.10197  0.00103272
       17828  0.00089856    0.101974  0.00103267
       17829    0.000816    0.101978  0.00103262
       17830   6.336e-05    0.101973  0.00103257
       17831  0.00113344     0.10198  0.00103254
       17832  0.00177856    0.101994  0.00103258
       17833           0    0.101988  0.00103254
       17834  0.00018624    0.101984  0.00103249
       17835           0    0.101979  0.00103244
       17836  0.00012544    0.101974  0.00103239
       17837   6.336e-05    0.101969  0.00103235
       17838    0.001344    0.101979  0.00103233
       17839  0.00018624    0.101975  0.00103228
       17840    0.000304    0.101973  0.00103223
       17841  0.00129536    0.101982  0.00103221
       17842           0    0.101976  0.00103216
       17843  0.00106176    0.101982  0.00103213
       17844  0.00047104    0.101982  0.00103207
       17845   6.336e-05    0.101977  0.00103202
       17846           0    0.101971  0.00103198
       17847   6.336e-05    0.101966  0.00103193
       17848  0.00012544    0.101962  0.00103189
       17849           0    0.101956  0.00103184
       17850    0.000304    0.101954  0.00103179
       17851  0.00172544    0.101967  0.00103182
       17852-1.15143e-15    0.101962  0.00103178
       17853    0.000576    0.101962  0.00103172
       17854   6.336e-05    0.101957  0.00103167
       17855   6.336e-05    0.101952  0.00103163
       17856   6.336e-05    0.101947  0.00103158
       17857   6.336e-05    0.101942  0.00103154
       17858  0.00024576    0.101939  0.00103148
       17859    0.002992    0.101967   0.0010318
       17860  0.00047104    0.101967  0.00103174
       17861  0.00098496    0.101972   0.0010317
       17862  0.00012544    0.101968  0.00103165
       17863  0.00072384     0.10197   0.0010316
       17864  0.00018624    0.101966  0.00103154
       17865  0.00018624    0.101963  0.00103149
       17866  0.00036096    0.101961  0.00103144
       17867  0.00024576    0.101958  0.00103138
       17868     0.00248     0.10198  0.00103156
       17869  0.00012544    0.101976  0.00103151
       17870           0     0.10197  0.00103147
       17871  0.00024576    0.101967  0.00103142
       17872           0    0.101962  0.00103137
       17873  0.00012544    0.101957  0.00103133
       17874           0    0.101952  0.00103128
       17875   6.336e-05    0.101947  0.00103124
       17876  0.00065216    0.101948  0.00103118
       17877  0.00155904     0.10196  0.00103119
       17878  0.00052416     0.10196  0.00103113
       17879   6.336e-05    0.101955  0.00103109
       17880   6.336e-05     0.10195  0.00103104
       17881           0    0.101944    0.001031
       17882           0    0.101939  0.00103096
       17883  0.00047104    0.101938   0.0010309
       17884  0.00147456    0.101949   0.0010309
       17885  0.00062656     0.10195  0.00103084
       17886   6.336e-05    0.101945   0.0010308
       17887           0     0.10194  0.00103076
       17888  0.00024576    0.101937   0.0010307
       17889  0.00052416    0.101937  0.00103064
       17890  0.00012544    0.101933   0.0010306
       17891  0.00136896    0.101942  0.00103058
       17892  0.00041664    0.101941  0.00103053
       17893           0    0.101935  0.00103048
       17894  0.00149696    0.101947  0.00103049
       17895    0.000576    0.101947  0.00103043
       17896-1.15143e-15    0.101942  0.00103039
       17897    0.000816    0.101945  0.00103033
       17898  0.00048896    0.101945  0.00103028
       17899   6.336e-05     0.10194  0.00103023
       17900           0    0.101934  0.00103019
       17901  0.00018624     0.10193  0.00103014
       17902  0.00012544    0.101926  0.00103009
       17903  0.00156864    0.101938   0.0010301
       17904           0    0.101932  0.00103006
       17905    0.000304     0.10193     0.00103
       17906  0.00159936    0.101942  0.00103002
       17907   6.336e-05    0.101937  0.00102997
       17908  0.00012544    0.101933  0.00102992
       17909           0    0.101927  0.00102988
       17910  0.00155904    0.101939  0.00102989
       17911  0.00094464    0.101944  0.00102985
       17912  0.00131776    0.101953  0.00102983
       17913  0.00260096    0.101976  0.00103003
       17914  0.00077056    0.101979  0.00102998
       17915  0.00231104    0.101999  0.00103012
       17916  0.00012544    0.101995  0.00103007
       17917           0    0.101989  0.00103003
       17918    0.000704    0.101991  0.00102997
       17919  0.00036096     0.10199  0.00102992
       17920      0.0016    0.102002  0.00102993
       17921   6.336e-05    0.101997  0.00102989
       17922-1.15143e-15    0.101991  0.00102985
       17923-1.15143e-15    0.101985   0.0010298
       17924  0.00109824    0.101992  0.00102977
       17925           0    0.101986  0.00102973
       17926  0.00018624    0.101983  0.00102967
       17927   6.336e-05    0.101978  0.00102963
       17928  0.00052416    0.101978  0.00102957
       17929           0    0.101972  0.00102953
       17930   6.336e-05    0.101967  0.00102948
       17931  0.00012544    0.101963  0.00102944
       17932    0.000304    0.101961  0.00102938
       17933  0.00047104     0.10196  0.00102932
       17934  0.00098496    0.101966  0.00102928
       17935  0.00018624    0.101962  0.00102923
       17936           0    0.101956  0.00102919
       17937  0.00138944    0.101966  0.00102918
       17938  0.00155904    0.101978  0.00102919
       17939  0.00129024    0.101986  0.00102917
       17940  0.00052416    0.101987  0.00102911
       17941  0.00024576    0.101984  0.00102905
       17942  0.00136896    0.101993  0.00102904
       17943  0.00109824       0.102  0.00102901
       17944           0    0.101994  0.00102896
       17945  0.00041664    0.101993  0.00102891
       17946           0    0.101987  0.00102887
       17947  0.00018624    0.101984  0.00102881
       17948  0.00052416    0.101984  0.00102876
       17949  0.00012544     0.10198  0.00102871
       17950           0    0.101974  0.00102867
       17951   6.336e-05    0.101969  0.00102862
       17952           0    0.101963  0.00102858
       17953  0.00012544    0.101959  0.00102853
       17954           0    0.101953  0.00102849
       17955           0    0.101948  0.00102845
       17956           0    0.101942  0.00102841
       17957  0.00359424    0.101976  0.00102892
       17958  0.00012544    0.101972  0.00102888
       17959-1.15143e-15    0.101966  0.00102883
       17960  0.00116736    0.101974   0.0010288
       17961      0.0012    0.101981  0.00102877
       17962   6.336e-05    0.101976  0.00102873
       17963  0.00221376    0.101995  0.00102885
       17964   6.336e-05     0.10199   0.0010288
       17965  0.00047104     0.10199  0.00102874
       17966    0.000816    0.101993  0.00102869
       17967  0.00012544    0.101989  0.00102864
       17968           0    0.101983   0.0010286
       17969  0.00047104    0.101983  0.00102854
       17970           0    0.101977   0.0010285
       17971  0.00012544    0.101973  0.00102845
       17972    0.000576    0.101974   0.0010284
       17973           0    0.101968  0.00102836
       17974  0.00041664    0.101967   0.0010283
       17975  0.00856256    0.102057  0.00103214
       17976  0.00280256    0.102082   0.0010324
       17977  0.00018624    0.102079  0.00103235
       17978    0.000304    0.102076  0.00103229
       17979           0    0.102071  0.00103225
       17980           0    0.102065  0.00103221
       17981  0.00101056    0.102071  0.00103216
       17982  0.00077056    0.102073  0.00103211
       17983  0.00149184    0.102084  0.00103211
       17984  0.00052416    0.102084  0.00103205
       17985  0.00109824    0.102091  0.00103202
       17986  0.00024576    0.102088  0.00103196
       17987  0.00018624    0.102084  0.00103191
       17988  0.00047104    0.102084  0.00103186
       17989           0    0.102078  0.00103181
       17990           0    0.102073  0.00103177
       17991  0.00041664    0.102072  0.00103172
       17992           0    0.102066  0.00103167
       17993           0     0.10206  0.00103163
       17994  0.00018624    0.102057  0.00103158
       17995  0.00157696    0.102069  0.00103159
       17996  0.00194816    0.102085  0.00103166
       17997   6.336e-05     0.10208  0.00103161
       17998    0.001536    0.102091  0.00103162
       17999  0.00149184    0.102102  0.00103162
       18000  0.00012544    0.102098  0.00103157
       18001           0    0.102092  0.00103153
       18002  0.00012544    0.102088  0.00103148
       18003           0    0.102082  0.00103144
       18004  0.00077056    0.102085  0.00103139
       18005    0.001152    0.102092  0.00103135
       18006           0    0.102086  0.00103131
       18007   6.336e-05    0.102081  0.00103127
       18008      0.0016    0.102093  0.00103128
       18009    0.000816    0.102097  0.00103123
       18010  0.00159424    0.102109  0.00103124
       18011    0.001344    0.102118  0.00103122
       18012  0.00086016    0.102122  0.00103117
       18013  0.00054464    0.102122  0.00103112
       18014  0.00041664    0.102121  0.00103106
       18015    0.000304    0.102119  0.00103101
       18016   6.336e-05    0.102114  0.00103096
       18017   6.336e-05    0.102109  0.00103092
       18018  0.00072384    0.102111  0.00103086
       18019           0    0.102106  0.00103082
       18020           0      0.1021  0.00103078
       18021           0    0.102094  0.00103074
       18022           0    0.102089  0.00103069
       18023           0    0.102083  0.00103065
       18024           0    0.102077  0.00103061
       18025   6.336e-05    0.102073  0.00103057
       18026  0.00024576     0.10207  0.00103051
       18027  0.00018624    0.102066  0.00103046
       18028  0.00190464    0.102081  0.00103052
       18029    0.001328    0.102091   0.0010305
       18030  0.00120064    0.102098  0.00103048
       18031   6.336e-05    0.102093  0.00103043
       18032           0    0.102088  0.00103039
       18033           0    0.102082  0.00103035
       18034           0    0.102076  0.00103031
       18035           0    0.102071  0.00103026
       18036           0    0.102065  0.00103022
       18037  0.00156416    0.102077  0.00103023
       18038   6.336e-05    0.102072  0.00103019
       18039   6.336e-05    0.102067  0.00103014
       18040           0    0.102061   0.0010301
       18041  0.00107264    0.102067  0.00103006
       18042  0.00012544    0.102063  0.00103001
       18043  0.00098496    0.102068  0.00102997
       18044           0    0.102063  0.00102993
       18045  0.00143616    0.102073  0.00102992
       18046   6.336e-05    0.102068  0.00102988
       18047  0.00166656    0.102081   0.0010299
       18048  0.00158976    0.102093  0.00102991
       18049           0    0.102087  0.00102987
       18050  0.00075456     0.10209  0.00102982
       18051    0.001712    0.102103  0.00102985
       18052  0.00018624    0.102099  0.00102979
       18053   6.336e-05    0.102095  0.00102975
       18054     0.00096    0.102099   0.0010297
       18055  0.00094464    0.102104  0.00102966
       18056  0.00113344    0.102111  0.00102962
       18057  0.00012544    0.102107  0.00102958
       18058-1.15143e-15    0.102101  0.00102954
       18059  0.00090304    0.102106  0.00102949
       18060  0.00150784    0.102117  0.00102949
       18061  0.00012544    0.102112  0.00102944
       18062           0    0.102107   0.0010294
       18063  0.00036096    0.102105  0.00102934
       18064  0.00024576    0.102102  0.00102929
       18065  0.00086016    0.102106  0.00102924
       18066    0.001584    0.102118  0.00102925
       18067  0.00159424     0.10213  0.00102927
       18068   6.336e-05    0.102125  0.00102922
       18069  0.00085184    0.102129  0.00102917
       18070  0.00024576    0.102126  0.00102912
       18071-1.15143e-15     0.10212  0.00102908
       18072  0.00018624    0.102117  0.00102903
       18073  0.00214784    0.102135  0.00102913
       18074  0.00106176    0.102141  0.00102909
       18075  0.00044224     0.10214  0.00102903
       18076  0.00012544    0.102136  0.00102899
       18077           0     0.10213  0.00102894
       18078  0.00041664    0.102129  0.00102889
       18079   6.336e-05    0.102124  0.00102884
       18080           0    0.102118   0.0010288
       18081  0.00018624    0.102115  0.00102875
       18082  0.00018624    0.102111   0.0010287
       18083  0.00018624    0.102108  0.00102865
       18084           0    0.102102  0.00102861
       18085           0    0.102096  0.00102857
       18086    0.001344    0.102106  0.00102855
       18087   6.336e-05    0.102101  0.00102851
       18088   6.336e-05    0.102096  0.00102846
       18089  0.00067584    0.102098  0.00102841
       18090   6.336e-05    0.102093  0.00102836
       18091-1.15143e-15    0.102087  0.00102832
       18092  0.00116736    0.102094  0.00102829
       18093   6.336e-05    0.102089  0.00102824
       18094           0    0.102084   0.0010282
       18095   6.336e-05    0.102079  0.00102816
       18096           0    0.102073  0.00102812
       18097  0.00052416    0.102073  0.00102806
       18098    0.000304    0.102071    0.001028
       18099  0.00012544    0.102067  0.00102796
       18100  0.00024576    0.102064   0.0010279
       18101  0.00152256    0.102075  0.00102791
       18102    0.000304    0.102073  0.00102785
       18103   6.336e-05    0.102068  0.00102781
       18104           0    0.102062  0.00102777
       18105   6.336e-05    0.102057  0.00102772
       18106  0.00150784    0.102068  0.00102772
       18107           0    0.102063  0.00102768
       18108  0.00158976    0.102074   0.0010277
       18109-1.15143e-15    0.102069  0.00102765
       18110-1.15143e-15    0.102063  0.00102761
       18111  0.00041664    0.102062  0.00102756
       18112    0.000304     0.10206   0.0010275
       18113   6.336e-05    0.102055  0.00102746
       18114   6.336e-05     0.10205  0.00102741
       18115  0.00018624    0.102046  0.00102736
       18116    0.000304    0.102044  0.00102731
       18117  0.00500224    0.102094  0.00102845
       18118   6.336e-05    0.102089   0.0010284
       18119  0.00024576    0.102086  0.00102835
       18120           0     0.10208  0.00102831
       18121  0.00041664    0.102079  0.00102825
       18122  0.00159744    0.102091  0.00102827
       18123  0.00012544    0.102087  0.00102822
       18124  0.00172544      0.1021  0.00102825
       18125           0    0.102095  0.00102821
       18126           0    0.102089  0.00102817
       18127           0    0.102083  0.00102812
       18128           0    0.102078  0.00102808
       18129   6.336e-05    0.102073  0.00102804
       18130   6.336e-05    0.102068  0.00102799
       18131  0.00036096    0.102066  0.00102794
       18132  0.00041664    0.102065  0.00102788
       18133   6.336e-05     0.10206  0.00102784
       18134  0.00090304    0.102065  0.00102779
       18135  0.00295104    0.102092  0.00102809
       18136  0.00057024    0.102092  0.00102803
       18137  0.00018624    0.102089  0.00102798
       18138  0.00126144    0.102097  0.00102796
       18139  0.00147456    0.102108  0.00102795
       18140    0.000576    0.102108   0.0010279
       18141  0.00109824    0.102115  0.00102786
       18142   6.336e-05     0.10211  0.00102782
       18143  0.00041664    0.102109  0.00102776
       18144           0    0.102103  0.00102772
       18145   6.336e-05    0.102098  0.00102767
       18146           0    0.102093  0.00102763
       18147  0.00111296    0.102099   0.0010276
       18148  0.00018624    0.102096  0.00102755
       18149  0.00012544    0.102092   0.0010275
       18150  0.00018624    0.102088  0.00102745
       18151  0.00154816    0.102099  0.00102746
       18152           0    0.102094  0.00102741
       18153    0.000576    0.102094  0.00102736
       18154           0    0.102089  0.00102732
       18155           0    0.102083  0.00102728
       18156    0.000304    0.102081  0.00102722
       18157  0.00018624    0.102077  0.00102717
       18158    0.000576    0.102078  0.00102712
       18159  0.00065216     0.10208  0.00102706
       18160   6.336e-05    0.102075  0.00102702
       18161  0.00036096    0.102073  0.00102696
       18162-1.15143e-15    0.102067  0.00102692
       18163   6.336e-05    0.102063  0.00102687
       18164-1.15143e-15    0.102057  0.00102683
       18165  0.00179904    0.102071  0.00102687
       18166           0    0.102066  0.00102683
       18167    0.000304    0.102063  0.00102678
       18168    0.000304    0.102061  0.00102673
       18169  0.00047104    0.102061  0.00102667
       18170  0.00126144    0.102069  0.00102665
       18171    0.001024    0.102074   0.0010266
       18172    0.000304    0.102072  0.00102655
       18173  0.00077056    0.102075   0.0010265
       18174  0.00129024    0.102084  0.00102648
       18175           0    0.102078  0.00102644
       18176           0    0.102072   0.0010264
       18177           0    0.102067  0.00102635
       18178  0.00018624    0.102063   0.0010263
       18179           0    0.102058  0.00102626
       18180  0.00161984     0.10207  0.00102628
       18181    0.001408     0.10208  0.00102627
       18182  0.00163584    0.102092  0.00102629
       18183  0.00072384    0.102094  0.00102623
       18184  0.00159936    0.102106  0.00102625
       18185  0.00012544    0.102102   0.0010262
       18186           0    0.102097  0.00102616
       18187           0    0.102091  0.00102612
       18188           0    0.102085  0.00102608
       18189           0     0.10208  0.00102604
       18190  0.00156864    0.102091  0.00102605
       18191  0.00129024      0.1021  0.00102602
       18192-1.15143e-15    0.102094  0.00102598
       18193-1.15143e-15    0.102089  0.00102594
       18194    0.001456    0.102099  0.00102594
       18195   6.336e-05    0.102094  0.00102589
       18196           0    0.102089  0.00102585
       18197  0.00018624    0.102085   0.0010258
       18198  0.00036096    0.102083  0.00102575
       18199           0    0.102078  0.00102571
       18200  0.00067584     0.10208  0.00102565
       18201   6.336e-05    0.102075  0.00102561
       18202  0.00090304    0.102079  0.00102556
       18203  0.00024576    0.102076  0.00102551
       18204  0.00156864    0.102088  0.00102552
       18205  0.00018624    0.102084  0.00102547
       18206  0.00077056    0.102087  0.00102542
       18207   6.336e-05    0.102082  0.00102537
       18208  0.00036096     0.10208  0.00102532
       18209  0.00067584    0.102082  0.00102526
       18210   6.336e-05    0.102077  0.00102522
       18211           0    0.102072  0.00102518
       18212           0    0.102066  0.00102513
       18213  0.00018624    0.102063  0.00102508
       18214  0.00018624    0.102059  0.00102503
       18215   6.336e-05    0.102054  0.00102499
       18216  0.00052416    0.102054  0.00102493
       18217  0.00106176     0.10206   0.0010249
       18218  0.00154816    0.102072   0.0010249
       18219  0.00018624    0.102068  0.00102485
       18220  0.00024576    0.102065   0.0010248
       18221   6.336e-05     0.10206  0.00102476
       18222  0.00018624    0.102057  0.00102471
       18223   6.336e-05    0.102052  0.00102466
       18224  0.00041664    0.102051  0.00102461
       18225           0    0.102045  0.00102456
       18226    0.000304    0.102043  0.00102451
       18227    0.000816    0.102046  0.00102446
       18228           0    0.102041  0.00102442
       18229    0.001456    0.102051  0.00102442
       18230    0.002992    0.102078  0.00102472
       18231           0    0.102073  0.00102468
       18232    0.001024    0.102078  0.00102464
       18233  0.00036096    0.102077  0.00102458
       18234  0.00067584    0.102079  0.00102453
       18235  0.00062656     0.10208  0.00102447
       18236   6.336e-05    0.102075  0.00102443
       18237    0.000576    0.102076  0.00102437
       18238-1.15143e-15     0.10207  0.00102433
       18239  0.00047104     0.10207  0.00102428
       18240           0    0.102064  0.00102424
       18241   6.336e-05    0.102059  0.00102419
       18242  0.00018624    0.102056  0.00102414
       18243   6.336e-05    0.102051   0.0010241
       18244           0    0.102045  0.00102406
       18245  0.00036096    0.102043    0.001024
       18246  0.00139264    0.102053  0.00102399
       18247  0.00012544    0.102049  0.00102394
       18248  0.00072384    0.102051  0.00102389
       18249  0.00107264    0.102057  0.00102385
       18250  0.00290816    0.102084  0.00102413
       18251  0.00150016    0.102095  0.00102414
       18252  0.00036096    0.102093  0.00102408
       18253   6.336e-05    0.102088  0.00102404
       18254           0    0.102082    0.001024
       18255           0    0.102077  0.00102395
       18256  0.00012544    0.102073  0.00102391
       18257  0.00018624    0.102069  0.00102386
