#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       18980     -0.8952    -0.97475  0.00024219
       18981     -0.9168   -0.974747 0.000242196
       18982     -0.9056   -0.974743 0.000242211
       18983     -0.9104    -0.97474 0.000242222
       18984          -1   -0.974741 0.000242212
       18985          -1   -0.974742 0.000242203
       18986     -0.9936   -0.974743 0.000242193
       18987      -0.984   -0.974744  0.00024218
       18988          -1   -0.974745 0.000242171
       18989          -1   -0.974746 0.000242162
       18990          -1   -0.974748 0.000242153
       18991          -1   -0.974749 0.000242144
       18992     -0.9736   -0.974749 0.000242131
       18993     -0.9152   -0.974746 0.000242139
       18994     -0.9184   -0.974743 0.000242144
       18995       -0.92    -0.97474 0.000242149
       18996     -0.9952   -0.974741 0.000242138
       18997          -1   -0.974742 0.000242129
       18998     -0.9848   -0.974743 0.000242117
       18999      -0.996   -0.974744 0.000242107
       19000     -0.9408   -0.974742 0.000242101
       19001     -0.9064   -0.974739 0.000242115
       19002     -0.9664   -0.974738 0.000242102
       19003     -0.9992    -0.97474 0.000242093
       19004          -1   -0.974741 0.000242084
       19005     -0.9936   -0.974742 0.000242073
       19006      -0.996   -0.974743 0.000242063
       19007     -0.9984   -0.974744 0.000242054
       19008     -0.9224   -0.974742 0.000242056
       19009     -0.9136   -0.974738 0.000242065
       19010     -0.9128   -0.974735 0.000242074
       19011     -0.9192   -0.974732 0.000242079
       19012     -0.9272    -0.97473 0.000242079
       19013     -0.9904    -0.97473 0.000242068
       19014          -1   -0.974732 0.000242059
       19015          -1   -0.974733  0.00024205
       19016     -0.9912   -0.974734 0.000242039
       19017       -0.92   -0.974731 0.000242043
       19018       -0.92   -0.974728 0.000242047
       19019     -0.9088   -0.974725  0.00024206
       19020     -0.8896    -0.97472 0.000242088
       19021     -0.9096   -0.974717   0.0002421
       19022       -0.92   -0.974714 0.000242104
       19023     -0.9888   -0.974715 0.000242092
       19024     -0.9944   -0.974716 0.000242082
       19025     -0.9808   -0.974716 0.000242069
       19026      -0.996   -0.974717 0.000242059
       19027     -0.9984   -0.974718  0.00024205
       19028     -0.9904   -0.974719 0.000242038
       19029     -0.9152   -0.974716 0.000242046
       19030     -0.9184   -0.974713 0.000242051
       19031     -0.9192    -0.97471 0.000242056
       19032     -0.9152   -0.974707 0.000242064
       19033       -0.92   -0.974704 0.000242068
       19034     -0.9976   -0.974705 0.000242058
       19035     -0.9992   -0.974707 0.000242049
       19036     -0.9952   -0.974708 0.000242039
       19037     -0.9984   -0.974709 0.000242029
       19038     -0.9984    -0.97471  0.00024202
       19039     -0.9656    -0.97471 0.000242007
       19040     -0.9864    -0.97471 0.000241995
       19041     -0.9992   -0.974712 0.000241986
       19042          -1   -0.974713 0.000241977
       19043     -0.9872   -0.974714 0.000241965
       19044     -0.9552   -0.974713 0.000241955
       19045      -0.988   -0.974713 0.000241943
       19046     -0.9888   -0.974714 0.000241931
       19047          -1   -0.974715 0.000241922
       19048      -0.992   -0.974716 0.000241911
       19049     -0.9952   -0.974717 0.000241901
       19050          -1   -0.974719 0.000241892
       19051     -0.9992    -0.97472 0.000241883
       19052          -1   -0.974721 0.000241874
       19053          -1   -0.974723 0.000241865
       19054          -1   -0.974724 0.000241856
       19055      -0.992   -0.974725 0.000241845
       19056     -0.9688   -0.974725 0.000241832
       19057          -1   -0.974726 0.000241823
       19058          -1   -0.974727 0.000241814
       19059          -1   -0.974729 0.000241805
       19060     -0.9784   -0.974729 0.000241792
       19061     -0.9504   -0.974728 0.000241783
       19062          -1   -0.974729 0.000241774
       19063          -1    -0.97473 0.000241765
       19064     -0.9992   -0.974731 0.000241756
       19065     -0.9928   -0.974732 0.000241745
       19066          -1   -0.974734 0.000241736
       19067          -1   -0.974735 0.000241727
       19068     -0.9784   -0.974735 0.000241714
       19069      -0.924   -0.974733 0.000241716
       19070     -0.9912   -0.974733 0.000241705
       19071     -0.9976   -0.974735 0.000241695
       19072      -0.992   -0.974736 0.000241684
       19073     -0.9984   -0.974737 0.000241675
       19074     -0.9976   -0.974738 0.000241665
       19075          -1   -0.974739 0.000241656
       19076     -0.9984   -0.974741 0.000241647
       19077     -0.9968   -0.974742 0.000241637
       19078     -0.9928   -0.974743 0.000241626
       19079     -0.9416   -0.974741 0.000241619
       19080      -0.984   -0.974741 0.000241607
       19081       -0.92   -0.974739 0.000241612
       19082     -0.9944    -0.97474 0.000241601
       19083     -0.9976   -0.974741 0.000241591
       19084     -0.9856   -0.974741 0.000241579
       19085     -0.9568    -0.97474 0.000241569
       19086     -0.9984   -0.974742 0.000241559
       19087     -0.9912   -0.974743 0.000241548
       19088      -0.988   -0.974743 0.000241536
       19089     -0.9896   -0.974744 0.000241525
       19090      -0.996   -0.974745 0.000241515
       19091     -0.9912   -0.974746 0.000241504
       19092     -0.9992   -0.974747 0.000241495
       19093     -0.9992   -0.974749 0.000241485
       19094     -0.9936    -0.97475 0.000241475
       19095     -0.9992   -0.974751 0.000241465
       19096          -1   -0.974752 0.000241456
       19097      -0.988   -0.974753 0.000241445
       19098     -0.9736   -0.974753 0.000241432
       19099     -0.9896   -0.974754 0.000241421
       19100          -1   -0.974755 0.000241412
       19101     -0.9952   -0.974756 0.000241401
       19102          -1   -0.974757 0.000241392
       19103          -1   -0.974759 0.000241383
       19104     -0.9992    -0.97476 0.000241374
       19105     -0.9984   -0.974761 0.000241365
       19106       -0.92   -0.974758 0.000241369
       19107     -0.9192   -0.974755 0.000241374
       19108     -0.9792   -0.974756 0.000241361
       19109     -0.9944   -0.974757 0.000241351
       19110     -0.9128   -0.974753  0.00024136
       19111     -0.9416   -0.974752 0.000241354
       19112     -0.9784   -0.974752 0.000241341
       19113      -0.996   -0.974753 0.000241331
       19114      -0.984   -0.974753 0.000241319
       19115      -0.992   -0.974754 0.000241308
       19116     -0.9944   -0.974755 0.000241298
       19117          -1   -0.974757 0.000241289
       19118          -1   -0.974758  0.00024128
       19119     -0.9992   -0.974759  0.00024127
       19120     -0.9992   -0.974761 0.000241261
       19121     -0.9976   -0.974762 0.000241251
       19122          -1   -0.974763 0.000241242
       19123     -0.9944   -0.974764 0.000241232
       19124          -1   -0.974765 0.000241223
       19125     -0.9968   -0.974767 0.000241213
       19126       -0.98   -0.974767 0.000241201
       19127     -0.8976   -0.974763 0.000241222
       19128       -0.92    -0.97476 0.000241226
       19129     -0.9152   -0.974757 0.000241234
       19130     -0.9064   -0.974753 0.000241248
       19131     -0.9504   -0.974752 0.000241238
       19132     -0.9992   -0.974753 0.000241229
       19133          -1   -0.974755  0.00024122
       19134          -1   -0.974756 0.000241211
       19135     -0.9984   -0.974757 0.000241202
       19136          -1   -0.974758 0.000241193
       19137      -0.988   -0.974759 0.000241181
       19138          -1    -0.97476 0.000241172
       19139          -1   -0.974762 0.000241163
       19140     -0.9888   -0.974762 0.000241152
       19141          -1   -0.974764 0.000241143
       19142     -0.9992   -0.974765 0.000241133
       19143     -0.9944   -0.974766 0.000241123
       19144     -0.9784   -0.974766  0.00024111
       19145      -0.996   -0.974767   0.0002411
       19146          -1   -0.974769 0.000241091
       19147     -0.9992    -0.97477 0.000241082
       19148      -0.988   -0.974771 0.000241071
       19149     -0.9944   -0.974772  0.00024106
       19150          -1   -0.974773 0.000241051
       19151     -0.9896   -0.974774  0.00024104
       19152     -0.9992   -0.974775 0.000241031
       19153     -0.9912   -0.974776  0.00024102
       19154     -0.9984   -0.974777  0.00024101
       19155          -1   -0.974778 0.000241001
       19156          -1    -0.97478 0.000240992
       19157     -0.9936   -0.974781 0.000240982
       19158     -0.9912   -0.974782 0.000240971
       19159     -0.9976   -0.974783 0.000240961
       19160     -0.9848   -0.974783 0.000240949
       19161       -0.98   -0.974784 0.000240936
       19162          -1   -0.974785 0.000240927
       19163     -0.9864   -0.974786 0.000240916
       19164     -0.9944   -0.974787 0.000240905
       19165     -0.9856   -0.974787 0.000240893
       19166          -1   -0.974788 0.000240884
       19167     -0.9808   -0.974789 0.000240872
       19168     -0.9944    -0.97479 0.000240862
       19169     -0.9688   -0.974789 0.000240849
       19170     -0.9832    -0.97479 0.000240837
       19171          -1   -0.974791 0.000240828
       19172     -0.9984   -0.974792 0.000240819
       19173      -0.992   -0.974793 0.000240808
       19174      -0.968   -0.974793 0.000240796
       19175     -0.9864   -0.974794 0.000240784
       19176     -0.9848   -0.974794 0.000240772
       19177     -0.9992   -0.974795 0.000240763
       19178          -1   -0.974797 0.000240754
       19179          -1   -0.974798 0.000240745
       19180     -0.9928   -0.974799 0.000240734
       19181     -0.9736   -0.974799 0.000240721
       19182          -1     -0.9748 0.000240712
       19183     -0.9952   -0.974801 0.000240702
       19184     -0.9824   -0.974802  0.00024069
       19185     -0.9968   -0.974803  0.00024068
       19186          -1   -0.974804 0.000240671
       19187          -1   -0.974805 0.000240662
       19188     -0.9976   -0.974807 0.000240653
       19189     -0.9848   -0.974807 0.000240641
       19190       -0.92   -0.974804 0.000240645
       19191     -0.9184   -0.974801  0.00024065
       19192     -0.9144   -0.974798 0.000240658
       19193     -0.9504   -0.974797 0.000240649
       19194     -0.9696   -0.974797 0.000240637
       19195     -0.9808   -0.974797 0.000240625
       19196     -0.9912   -0.974798 0.000240614
       19197     -0.9992   -0.974799 0.000240604
       19198          -1     -0.9748 0.000240595
       19199     -0.9216   -0.974798 0.000240599
       19200     -0.9192   -0.974795 0.000240604
       19201     -0.9184   -0.974792 0.000240609
       19202      -0.888   -0.974787 0.000240639
       19203     -0.8952   -0.974783 0.000240662
       19204     -0.9976   -0.974784 0.000240653
       19205     -0.9968   -0.974785 0.000240643
       19206     -0.9984   -0.974787 0.000240633
       19207      -0.952   -0.974786 0.000240624
       19208     -0.9672   -0.974785 0.000240612
       19209     -0.9912   -0.974786 0.000240601
       19210          -1   -0.974787 0.000240592
       19211     -0.9984   -0.974789 0.000240582
       19212          -1    -0.97479 0.000240573
       19213     -0.9824    -0.97479 0.000240561
       19214     -0.9192   -0.974787 0.000240566
       19215     -0.9992   -0.974789 0.000240557
       19216      -0.924   -0.974786 0.000240559
       19217     -0.9184   -0.974783 0.000240564
       19218     -0.9504   -0.974782 0.000240555
       19219          -1   -0.974783 0.000240546
       19220          -1   -0.974784 0.000240537
       19221     -0.9992   -0.974786 0.000240528
       19222     -0.9984   -0.974787 0.000240519
       19223     -0.9976   -0.974788 0.000240509
       19224     -0.9992   -0.974789   0.0002405
       19225     -0.9992   -0.974791 0.000240491
       19226          -1   -0.974792 0.000240482
       19227      -0.996   -0.974793 0.000240472
       19228     -0.9872   -0.974794  0.00024046
       19229          -1   -0.974795 0.000240451
       19230     -0.9992   -0.974796 0.000240442
       19231     -0.9592   -0.974795 0.000240431
       19232       -0.92   -0.974793 0.000240435
       19233     -0.9136   -0.974789 0.000240444
       19234     -0.9192   -0.974787 0.000240449
       19235     -0.9904   -0.974787 0.000240438
       19236     -0.9872   -0.974788 0.000240426
       19237      -0.932   -0.974786 0.000240424
       19238     -0.9088   -0.974782 0.000240436
       19239     -0.9128   -0.974779 0.000240445
       19240      -0.916   -0.974776 0.000240452
       19241     -0.9184   -0.974773 0.000240457
