#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        9799         100     79.9164    0.320423
        9800     99.6896     79.9184    0.320397
        9801     99.8464     79.9205     0.32037
        9802         100     79.9225    0.320344
        9803         100     79.9246    0.320318
        9804     99.6208     79.9266    0.320292
        9805     95.9872     79.9282    0.320263
        9806      99.536     79.9302    0.320237
        9807     66.5968     79.9289    0.320207
        9808     21.7792     79.9229    0.320229
        9809      94.264     79.9244      0.3202
        9810     99.0752     79.9263    0.320173
        9811         100     79.9284    0.320147
        9812     68.9392     79.9273    0.320117
        9813     99.7648     79.9293     0.32009
        9814     99.1568     79.9313    0.320064
        9815      76.696     79.9309    0.320031
        9816     86.5008     79.9316    0.319999
        9817         100     79.9336    0.319973
        9818     88.0256     79.9345    0.319942
        9819     99.6896     79.9365    0.319916
        9820         100     79.9385    0.319889
        9821     99.9216     79.9406    0.319863
        9822         100     79.9426    0.319837
        9823         100     79.9446    0.319811
        9824     99.9216     79.9467    0.319785
        9825         100     79.9487    0.319759
        9826         100     79.9508    0.319733
        9827         100     79.9528    0.319707
        9828         100     79.9548    0.319681
        9829         100     79.9569    0.319655
        9830     19.7296     79.9507    0.319681
        9831      6.0448     79.9432    0.319737
        9832     24.6944     79.9376    0.319754
        9833     14.1104     79.9309    0.319792
        9834     12.5232     79.9241    0.319832
        9835     55.5232     79.9216     0.31981
        9836         100     79.9236    0.319784
        9837     99.9216     79.9257    0.319758
        9838      99.768     79.9277    0.319731
        9839     99.6928     79.9297    0.319705
        9840     99.8432     79.9317    0.319679
        9841     97.1808     79.9335    0.319651
        9842      99.696     79.9355    0.319625
        9843      99.768     79.9375    0.319599
        9844     51.4896     79.9346     0.31958
        9845     47.5424     79.9313    0.319564
        9846     31.5648     79.9264     0.31957
        9847     53.9184     79.9237    0.319548
        9848      20.544     79.9177    0.319572
        9849     14.3488     79.9111    0.319609
        9850     12.9872     79.9043    0.319649
        9851      8.9136     79.8971    0.319698
        9852     73.6096     79.8964    0.319666
        9853      18.056     79.8901    0.319695
        9854      19.872     79.8841    0.319721
        9855     35.5152     79.8795     0.31972
        9856     97.5184     79.8813    0.319693
        9857     99.3168     79.8833    0.319666
        9858     89.2912     79.8843    0.319635
        9859      83.584     79.8846    0.319603
        9860      99.768     79.8867    0.319577
        9861     99.2384     79.8886    0.319551
        9862      99.608     79.8906    0.319524
        9863     99.9216     79.8926    0.319499
        9864         100     79.8947    0.319473
        9865         100     79.8967    0.319447
        9866     99.8432     79.8987    0.319421
        9867         100     79.9008    0.319395
        9868      99.768     79.9028    0.319369
        9869         100     79.9048    0.319343
        9870         100     79.9069    0.319317
        9871     99.8432     79.9089    0.319291
        9872     94.4672     79.9104    0.319262
        9873       75.32     79.9099     0.31923
        9874         100     79.9119    0.319204
        9875     98.5056     79.9138    0.319178
        9876         100     79.9159    0.319152
        9877     99.8432     79.9179    0.319126
        9878         100     79.9199      0.3191
        9879     99.3136     79.9219    0.319074
        9880     99.6864     79.9239    0.319048
        9881      91.248      79.925    0.319017
        9882         100      79.927    0.318992
        9883     99.9216     79.9291    0.318966
        9884         100     79.9311     0.31894
        9885     99.7648     79.9331    0.318914
        9886     99.9216     79.9351    0.318888
        9887     99.9216     79.9371    0.318862
        9888     97.1648     79.9389    0.318835
        9889     89.2848     79.9398    0.318804
        9890     99.6144     79.9418    0.318778
        9891         100     79.9439    0.318752
        9892      91.632      79.945    0.318722
        9893     99.8464      79.947    0.318696
        9894     97.8704     79.9489    0.318669
        9895     15.5472     79.9423    0.318704
        9896     24.7632     79.9368     0.31872
        9897         100     79.9388    0.318694
        9898     99.8464     79.9408    0.318668
        9899         100     79.9428    0.318643
        9900     99.3888     79.9448    0.318617
        9901     99.8432     79.9468    0.318591
        9902         100     79.9488    0.318565
        9903     99.8464     79.9508    0.318539
        9904     98.5456     79.9527    0.318513
        9905      60.936     79.9508    0.318486
        9906       6.808     79.9434     0.31854
        9907     75.4272      79.943    0.318508
        9908     99.8432      79.945    0.318482
        9909     99.9216      79.947    0.318456
        9910     99.9216      79.949     0.31843
        9911     55.9648     79.9466    0.318408
        9912     43.4704     79.9429    0.318397
        9913     30.9568      79.938    0.318403
        9914      83.608     79.9383    0.318371
        9915       95.72     79.9399    0.318343
        9916     99.8432     79.9419    0.318317
        9917     99.8432     79.9439    0.318291
        9918     59.1088     79.9418    0.318266
        9919      36.504     79.9375    0.318264
        9920         100     79.9395    0.318239
        9921     99.8464     79.9415    0.318213
        9922     99.3792     79.9434    0.318187
        9923     99.6176     79.9454    0.318161
        9924         100     79.9474    0.318135
        9925     93.8688     79.9489    0.318106
        9926     95.5424     79.9504    0.318078
        9927     15.2096     79.9439    0.318113
        9928     16.3424     79.9375    0.318145
        9929     11.6608     79.9306    0.318188
        9930     24.9152     79.9251    0.318204
        9931       8.592     79.9179    0.318253
        9932     89.8064     79.9189    0.318222
        9933         100     79.9209    0.318197
        9934     98.7808     79.9228     0.31817
        9935     86.1696     79.9234    0.318139
        9936     96.3472     79.9251    0.318111
        9937      93.608     79.9265    0.318082
        9938         100     79.9285    0.318057
        9939     99.9216     79.9305    0.318031
        9940     62.7776     79.9288    0.318004
        9941      46.896     79.9255    0.317989
        9942      14.208     79.9188    0.318026
        9943     23.4768     79.9132    0.318044
        9944     37.9344     79.9089     0.31804
        9945     98.7312     79.9108    0.318014
        9946     99.9216     79.9128    0.317988
        9947      84.664     79.9133    0.317957
        9948     99.6112     79.9153    0.317931
        9949      99.304     79.9173    0.317905
        9950     99.0688     79.9192    0.317879
        9951     79.1312     79.9191    0.317847
        9952     99.9216     79.9211    0.317821
        9953     93.7872     79.9225    0.317793
        9954     62.6464     79.9208    0.317765
        9955       16.36     79.9144    0.317798
        9956      3.9952     79.9068    0.317857
        9957       8.776     79.8996    0.317905
        9958     94.9792     79.9011    0.317877
        9959     91.3536     79.9023    0.317847
        9960     88.4752     79.9031    0.317817
        9961      99.072     79.9051     0.31779
        9962      98.408     79.9069    0.317764
        9963         100     79.9089    0.317739
        9964     99.9216     79.9109    0.317713
        9965         100      79.913    0.317688
        9966     98.0144     79.9148    0.317661
        9967     51.2352     79.9119    0.317642
        9968      68.056     79.9107    0.317612
        9969      90.272     79.9118    0.317582
        9970     96.1152     79.9134    0.317554
        9971     98.8624     79.9153    0.317528
        9972     99.6928     79.9173    0.317503
        9973     99.3856     79.9192    0.317477
        9974         100     79.9212    0.317451
        9975     99.8432     79.9232    0.317426
        9976     99.9216     79.9252      0.3174
        9977         100     79.9272    0.317375
        9978     99.9216     79.9292    0.317349
        9979     95.4272     79.9308    0.317321
        9980     99.8432     79.9328    0.317296
        9981     99.8432     79.9348     0.31727
        9982         100     79.9368    0.317245
        9983     99.7648     79.9388    0.317219
        9984     99.9216     79.9408    0.317194
        9985     97.3184     79.9425    0.317167
        9986     99.9216     79.9445    0.317142
        9987     91.4464     79.9457    0.317112
        9988         100     79.9477    0.317086
        9989      95.832     79.9493    0.317059
        9990      21.744     79.9434     0.31708
        9991     25.0272      79.938    0.317096
        9992      30.288      79.933    0.317104
        9993     97.2608     79.9347    0.317077
        9994     99.9216     79.9367    0.317051
        9995         100     79.9387    0.317026
        9996     99.7744     79.9407       0.317
        9997         100     79.9427    0.316975
        9998     99.1472     79.9446    0.316949
        9999     99.6272     79.9466    0.316923
       10000     91.1264     79.9477    0.316894
       10001     98.3184     79.9496    0.316867
       10002     99.3888     79.9515    0.316842
       10003         100     79.9535    0.316816
       10004         100     79.9555    0.316791
       10005     42.5632     79.9518    0.316781
       10006     74.1232     79.9512     0.31675
       10007     99.0224     79.9531    0.316724
       10008     99.9216     79.9551    0.316699
       10009     83.4688     79.9554    0.316668
       10010      86.296     79.9561    0.316637
       10011         100     79.9581    0.316611
       10012     99.7648     79.9601    0.316586
       10013     82.5776     79.9603    0.316554
       10014     30.9104     79.9554    0.316561
       10015     12.2336     79.9487    0.316601
       10016      6.4976     79.9413    0.316654
       10017      46.112     79.9379    0.316641
       10018     96.8752     79.9396    0.316614
       10019     97.2384     79.9414    0.316587
       10020         100     79.9434    0.316562
       10021     97.5712     79.9451    0.316535
       10022      99.464     79.9471    0.316509
       10023     99.3104      79.949    0.316484
       10024     99.0816     79.9509    0.316458
       10025         100     79.9529    0.316433
       10026     99.4544     79.9549    0.316407
       10027     55.0896     79.9524    0.316385
       10028     10.3888     79.9454     0.31643
       10029     63.3696     79.9438    0.316402
       10030     97.4672     79.9455    0.316376
       10031     97.4064     79.9473    0.316349
       10032         100     79.9493    0.316324
       10033     98.1008     79.9511    0.316297
       10034      99.696     79.9531    0.316272
       10035     98.8528     79.9549    0.316246
       10036     91.9344     79.9561    0.316217
       10037     94.4752     79.9576    0.316189
       10038     20.3296     79.9516    0.316213
       10039        13.8      79.945     0.31625
       10040     97.3584     79.9468    0.316223
       10041     76.4016     79.9464    0.316192
       10042     13.0272     79.9398    0.316231
       10043     10.5472     79.9329    0.316275
       10044     62.2752     79.9311    0.316248
       10045     86.8512     79.9318    0.316217
       10046     99.0384     79.9337    0.316192
       10047      99.768     79.9357    0.316166
       10048     99.4608     79.9376    0.316141
       10049     99.8432     79.9396    0.316116
       10050         100     79.9416     0.31609
       10051     24.7712     79.9361    0.316107
       10052      37.568     79.9319    0.316103
       10053     27.9952     79.9267    0.316114
       10054     91.2992     79.9278    0.316085
       10055     99.9216     79.9298    0.316059
       10056     99.3168     79.9318    0.316034
       10057     33.6784     79.9272    0.316036
       10058     18.4304      79.921    0.316064
       10059     45.1504     79.9176    0.316051
       10060         100     79.9196    0.316026
       10061     93.2896     79.9209    0.315997
       10062     13.1984     79.9143    0.316036
       10063     32.6432     79.9096    0.316039
       10064     38.2224     79.9054    0.316035
       10065      95.024     79.9069    0.316007
       10066       98.48     79.9088    0.315981
       10067         100     79.9108    0.315956
       10068         100     79.9128    0.315931
       10069     21.5984      79.907    0.315953
       10070     13.0016     79.9003    0.315991
       10071     47.8944     79.8972    0.315976
       10072     99.8432     79.8991     0.31595
       10073     99.5488     79.9011    0.315925
       10074       98.28     79.9029    0.315899
       10075         100     79.9049    0.315874
       10076         100     79.9069    0.315849
       10077     99.9216     79.9089    0.315824
       10078     97.3968     79.9106    0.315797
       10079     96.3136     79.9123     0.31577
       10080         100     79.9143    0.315745
       10081     97.7824      79.916    0.315719
       10082         100      79.918    0.315694
       10083     63.6672     79.9164    0.315666
       10084        22.2     79.9107    0.315687
       10085     38.9552     79.9066    0.315682
       10086      35.144     79.9022    0.315682
       10087     97.8672      79.904    0.315655
       10088     99.9216     79.9059     0.31563
       10089         100     79.9079    0.315605
       10090      97.168     79.9097    0.315579
       10091         100     79.9116    0.315554
       10092     95.2416     79.9132    0.315526
       10093     72.3088     79.9124    0.315496
       10094     99.4576     79.9143    0.315471
       10095         100     79.9163    0.315446
       10096       79.32     79.9163    0.315414
       10097     31.1808     79.9114     0.31542
       10098     99.4576     79.9134    0.315395
       10099         100     79.9154     0.31537
       10100     94.3376     79.9168    0.315342
       10101     98.3328     79.9186    0.315316
       10102     63.6992      79.917    0.315289
       10103      19.376      79.911    0.315314
       10104       23.48     79.9054    0.315333
       10105     97.2464     79.9072    0.315306
       10106     99.4608     79.9091    0.315281
       10107         100     79.9111    0.315256
       10108     21.6544     79.9053    0.315277
       10109     13.1808     79.8987    0.315315
       10110      7.8544     79.8916    0.315365
       10111     88.8208     79.8925    0.315335
       10112         100     79.8945     0.31531
       10113     99.9216     79.8964    0.315285
       10114     98.8944     79.8983    0.315259
       10115     93.3184     79.8996    0.315231
       10116       58.24     79.8975    0.315207
       10117      26.512     79.8922     0.31522
       10118     10.5568     79.8854    0.315263
       10119     20.9168     79.8795    0.315286
       10120     12.9328     79.8729    0.315324
       10121      4.4992     79.8655    0.315381
       10122     50.0656     79.8625    0.315364
       10123         100     79.8645    0.315339
       10124         100     79.8665    0.315314
       10125         100     79.8685    0.315289
       10126     99.3888     79.8704    0.315264
       10127     99.8464     79.8724    0.315239
       10128         100     79.8744    0.315214
       10129         100     79.8764    0.315189
       10130         100     79.8784    0.315164
       10131     99.6928     79.8803    0.315139
       10132     92.0624     79.8815     0.31511
       10133     90.7776     79.8826    0.315081
       10134     99.9216     79.8846    0.315056
       10135         100     79.8866    0.315031
       10136         100     79.8885    0.315007
       10137         100     79.8905    0.314982
       10138     94.4192      79.892    0.314954
       10139     81.9232     79.8922    0.314923
       10140         100     79.8942    0.314898
       10141         100     79.8961    0.314873
       10142     97.1968     79.8978    0.314847
       10143     99.9216     79.8998    0.314822
       10144         100     79.9018    0.314797
       10145     99.6112     79.9037    0.314772
       10146     79.9216     79.9037    0.314741
       10147     81.3952     79.9039     0.31471
       10148     53.9584     79.9013     0.31469
       10149     92.7952     79.9026    0.314661
       10150         100     79.9046    0.314636
       10151         100     79.9066    0.314612
       10152     99.7744     79.9085    0.314587
       10153         100     79.9105    0.314562
       10154         100     79.9125    0.314537
       10155         100     79.9145    0.314512
       10156         100     79.9164    0.314488
       10157     99.6896     79.9184    0.314463
       10158     96.6144       79.92    0.314436
       10159     97.7488     79.9218     0.31441
       10160     87.3344     79.9225     0.31438
       10161     83.6864     79.9229    0.314349
       10162     19.5712     79.9169    0.314374
       10163      6.1792     79.9097    0.314427
       10164       5.408     79.9024    0.314482
       10165       3.824     79.8949     0.31454
       10166     18.2048     79.8888    0.314567
       10167     63.5456     79.8872     0.31454
       10168         100     79.8892    0.314516
       10169     65.9296     79.8878    0.314488
       10170     99.6864     79.8897    0.314463
       10171     99.8464     79.8917    0.314438
       10172     99.9216     79.8937    0.314413
       10173     90.4832     79.8947    0.314384
       10174     99.6144     79.8967    0.314359
       10175     96.3616     79.8983    0.314333
       10176     99.0288     79.9002    0.314307
       10177         100     79.9021    0.314283
       10178         100     79.9041    0.314258
       10179     99.8432     79.9061    0.314233
       10180     99.9216      79.908    0.314208
       10181     98.9312     79.9099    0.314183
       10182     89.2976     79.9108    0.314154
       10183     25.2944     79.9055    0.314169
       10184     42.2304     79.9018    0.314159
       10185     95.1936     79.9033    0.314132
       10186     84.8064     79.9037    0.314102
       10187       96.92     79.9054    0.314075
       10188     88.2544     79.9062    0.314046
       10189     37.9888     79.9021    0.314042
       10190      22.328     79.8965    0.314062
       10191      4.7536     79.8891    0.314117
       10192      5.8112     79.8818    0.314171
       10193      2.8512     79.8743    0.314231
       10194      28.024     79.8692    0.314241
       10195     99.3824     79.8711    0.314216
       10196     55.3104     79.8687    0.314195
       10197     81.8448     79.8689    0.314164
       10198         100     79.8708    0.314139
       10199         100     79.8728    0.314115
       10200         100     79.8748     0.31409
       10201     99.9216     79.8768    0.314065
       10202     99.9216     79.8787    0.314041
       10203         100     79.8807    0.314016
       10204     99.5392     79.8826    0.313991
       10205     71.2096     79.8818    0.313962
       10206     75.9744     79.8814    0.313931
       10207     47.5728     79.8782    0.313916
       10208      3.3072     79.8707    0.313975
       10209      9.7568     79.8639    0.314019
       10210      4.5536     79.8565    0.314075
       10211       1.696     79.8488    0.314138
       10212     37.4528     79.8447    0.314135
       10213     99.6928     79.8466     0.31411
       10214         100     79.8486    0.314085
       10215     99.4576     79.8505     0.31406
       10216         100     79.8525    0.314036
       10217     91.2048     79.8536    0.314007
       10218      21.432     79.8479    0.314028
       10219      8.8816     79.8409    0.314074
       10220      6.8656     79.8338    0.314125
       10221      7.6816     79.8267    0.314173
       10222     12.6256     79.8202    0.314211
       10223     14.9232     79.8138    0.314245
       10224      27.072     79.8087    0.314256
       10225      3.7488     79.8012    0.314314
       10226     23.1264     79.7957    0.314332
       10227     30.5648     79.7909    0.314338
       10228      2.4944     79.7833    0.314398
       10229      7.3824     79.7762    0.314447
       10230      9.5808     79.7694    0.314491
       10231     74.7696     79.7689    0.314461
       10232     99.4576     79.7708    0.314436
       10233     99.4608     79.7727    0.314411
       10234     99.9216     79.7747    0.314386
       10235         100     79.7767    0.314362
       10236     69.2064     79.7756    0.314333
       10237     61.1552     79.7738    0.314308
       10238     99.9216     79.7758    0.314283
       10239         100     79.7778    0.314258
       10240     99.9216     79.7797    0.314234
       10241     99.9216     79.7817    0.314209
       10242     99.8432     79.7837    0.314185
       10243     85.1616     79.7842    0.314155
       10244         100     79.7861     0.31413
       10245         100     79.7881    0.314106
       10246     99.4672       79.79    0.314081
       10247      94.896     79.7915    0.314054
       10248      98.552     79.7933    0.314028
       10249      95.656     79.7949    0.314002
       10250     99.4576     79.7968    0.313977
       10251         100     79.7988    0.313952
       10252     98.2624     79.8006    0.313927
       10253      96.272     79.8022      0.3139
       10254         100     79.8042    0.313876
       10255     99.9216     79.8061    0.313851
       10256         100     79.8081    0.313827
       10257     65.1696     79.8067      0.3138
       10258       20.56     79.8009    0.313822
       10259     20.2048     79.7951    0.313845
       10260      4.6992     79.7878      0.3139
       10261      7.6256     79.7807    0.313948
       10262     71.4928     79.7799    0.313919
       10263     98.5584     79.7818    0.313894
       10264     99.9216     79.7837    0.313869
       10265         100     79.7857    0.313845
       10266     65.8592     79.7843    0.313817
       10267      97.904     79.7861    0.313791
       10268     50.2784     79.7832    0.313774
       10269      2.8208     79.7757    0.313833
       10270      5.1616     79.7685    0.313887
       10271     68.4416     79.7674    0.313858
       10272     64.3968     79.7659    0.313831
       10273      25.152     79.7605    0.313845
       10274     32.8416      79.756    0.313848
       10275      99.464     79.7579    0.313823
       10276     81.4752     79.7581    0.313793
       10277     99.3072       79.76    0.313768
       10278     97.9616     79.7617    0.313743
       10279     27.4672     79.7566    0.313753
       10280     35.9264     79.7524    0.313752
       10281     99.9216     79.7543    0.313727
       10282     87.6336     79.7551    0.313698
       10283     94.9808     79.7566    0.313671
       10284     99.9216     79.7586    0.313646
       10285     97.0832     79.7602     0.31362
       10286     99.8432     79.7622    0.313596
       10287     99.8432     79.7641    0.313572
       10288     99.2352      79.766    0.313547
       10289         100      79.768    0.313523
       10290     98.8496     79.7699    0.313498
       10291     14.9824     79.7636     0.31353
       10292      32.296     79.7589    0.313534
       10293     95.5568     79.7605    0.313507
       10294         100     79.7624    0.313483
       10295         100     79.7644    0.313458
       10296     99.9216     79.7664    0.313434
       10297     99.6112     79.7683     0.31341
       10298     98.7024     79.7701    0.313385
       10299     92.1984     79.7713    0.313356
       10300      36.584     79.7671    0.313354
       10301      96.688     79.7688    0.313328
       10302      99.768     79.7707    0.313304
       10303         100     79.7727    0.313279
       10304         100     79.7747    0.313255
       10305         100     79.7766    0.313231
       10306         100     79.7786    0.313207
       10307     87.5536     79.7793    0.313177
       10308     15.1104     79.7731     0.31321
       10309     33.9312     79.7686    0.313211
       10310     83.8768      79.769    0.313181
       10311     99.9216      79.771    0.313156
       10312     99.6896     79.7729    0.313132
       10313      99.464     79.7748    0.313107
       10314     99.6928     79.7767    0.313083
       10315         100     79.7787    0.313059
       10316     77.6752     79.7785    0.313029
       10317     99.2352     79.7804    0.313004
       10318     99.9216     79.7823     0.31298
       10319     94.7408     79.7838    0.312953
       10320      99.768     79.7857    0.312928
       10321     99.9216     79.7877    0.312904
       10322     99.9216     79.7896     0.31288
       10323         100     79.7916    0.312856
       10324     56.8624     79.7894    0.312833
       10325     38.2672     79.7853    0.312829
       10326     99.6896     79.7873    0.312804
       10327     96.7024     79.7889    0.312778
       10328     99.9216     79.7909    0.312754
       10329      94.728     79.7923    0.312727
       10330         100     79.7943    0.312703
       10331         100     79.7962    0.312679
       10332     99.9216     79.7982    0.312655
       10333         100     79.8001    0.312631
       10334     99.9216     79.8021    0.312606
       10335      99.304      79.804    0.312582
       10336      98.512     79.8058    0.312557
       10337     93.5728     79.8071    0.312529
       10338      9.5568     79.8003    0.312573
       10339     28.4016     79.7953    0.312582
       10340      2.9616     79.7879     0.31264
       10341     74.9792     79.7874    0.312611
       10342     99.9216     79.7894    0.312586
       10343     99.6928     79.7913    0.312562
       10344     96.7632     79.7929    0.312536
       10345     64.2848     79.7914     0.31251
       10346       6.584     79.7844    0.312559
       10347      5.0432     79.7771    0.312613
       10348      64.504     79.7757    0.312586
       10349         100     79.7776    0.312562
       10350     99.5392     79.7795    0.312538
       10351      77.768     79.7793    0.312507
       10352     36.1632     79.7751    0.312506
       10353      5.6592      79.768    0.312557
       10354      3.6864     79.7606    0.312614
       10355     23.9648     79.7552     0.31263
       10356        90.6     79.7563    0.312601
       10357     99.9216     79.7582    0.312577
       10358         100     79.7602    0.312553
       10359     99.9216     79.7621    0.312529
       10360     99.9216     79.7641    0.312505
       10361      99.536      79.766    0.312481
       10362     99.9216     79.7679    0.312457
       10363      17.312     79.7619    0.312485
       10364       12.88     79.7554    0.312521
       10365       7.696     79.7485    0.312568
       10366      9.8112     79.7417    0.312611
       10367     47.2768     79.7386    0.312596
       10368      51.272     79.7359    0.312578
       10369     19.7072     79.7301    0.312602
       10370     19.5408     79.7243    0.312625
       10371     53.5216     79.7217    0.312606
       10372     99.9216     79.7237    0.312581
       10373         100     79.7256    0.312557
       10374     64.8768     79.7242    0.312531
       10375      3.4624     79.7169    0.312587
       10376      5.6576     79.7097    0.312638
       10377     11.3008     79.7031    0.312678
       10378      36.776      79.699    0.312675
       10379     17.5664      79.693    0.312702
       10380      77.576     79.6928    0.312672
       10381     99.9216     79.6948    0.312648
       10382         100     79.6967    0.312624
       10383     99.9216     79.6987      0.3126
       10384      79.184     79.6986     0.31257
       10385      99.768     79.7005    0.312546
       10386     80.3968     79.7006    0.312516
       10387     92.7104     79.7019    0.312488
       10388         100     79.7038    0.312464
       10389     99.9216     79.7058     0.31244
       10390      99.768     79.7077    0.312416
       10391         100     79.7096    0.312392
       10392     30.3984     79.7049    0.312398
       10393     22.7568     79.6994    0.312416
       10394     99.9216     79.7014    0.312392
       10395     99.8432     79.7033    0.312368
       10396     99.8432     79.7052    0.312344
       10397     99.9216     79.7072     0.31232
       10398     99.9216     79.7091    0.312296
       10399      99.536      79.711    0.312272
       10400     98.0832     79.7128    0.312247
       10401     57.0528     79.7106    0.312224
       10402     99.8464     79.7126      0.3122
       10403      99.768     79.7145    0.312176
       10404     99.8432     79.7164    0.312152
       10405     63.3904     79.7149    0.312126
       10406     34.2832     79.7105    0.312127
       10407         100     79.7124    0.312103
       10408     99.9216     79.7144    0.312079
       10409     99.8464     79.7163    0.312055
       10410         100     79.7183    0.312031
       10411     98.6336     79.7201    0.312006
       10412       42.72     79.7165    0.311996
       10413     11.2672       79.71    0.312036
       10414     24.9216     79.7047     0.31205
       10415     30.1872     79.6999    0.312056
       10416     24.8816     79.6947    0.312071
       10417     70.9648     79.6938    0.312042
       10418      99.016     79.6957    0.312018
       10419      99.768     79.6976    0.311994
       10420         100     79.6996     0.31197
       10421         100     79.7015    0.311946
       10422     91.7456     79.7027    0.311918
       10423      99.768     79.7046    0.311894
       10424     99.9216     79.7065     0.31187
       10425     99.8432     79.7085    0.311846
       10426     98.8528     79.7103    0.311822
       10427     99.2352     79.7122    0.311797
       10428     99.8464     79.7141    0.311773
       10429     96.6272     79.7157    0.311748
       10430     98.9904     79.7176    0.311723
       10431     99.9216     79.7195      0.3117
       10432         100     79.7215    0.311676
       10433         100     79.7234    0.311652
       10434     99.9216     79.7253    0.311628
       10435         100     79.7273    0.311604
       10436     99.9216     79.7292     0.31158
       10437         100     79.7312    0.311557
       10438     99.9216     79.7331    0.311533
       10439     99.8432      79.735    0.311509
       10440     97.2864     79.7367    0.311484
       10441         100     79.7386     0.31146
       10442     99.9216     79.7406    0.311436
       10443         100     79.7425    0.311412
       10444     96.8064     79.7441    0.311387
       10445     98.6144      79.746    0.311362
       10446     99.8432     79.7479    0.311338
       10447     71.0016      79.747     0.31131
       10448     60.7392     79.7452    0.311285
       10449     99.8432     79.7471    0.311261
       10450      99.768     79.7491    0.311237
       10451     96.1248     79.7506    0.311211
       10452     57.1888     79.7485    0.311189
       10453     99.8432     79.7504    0.311165
       10454         100     79.7523    0.311142
       10455         100     79.7543    0.311118
       10456     88.9024     79.7551    0.311089
       10457         100     79.7571    0.311066
       10458         100      79.759    0.311042
       10459         100     79.7609    0.311018
       10460     99.0128     79.7628    0.310994
       10461     99.0064     79.7646     0.31097
       10462         100     79.7666    0.310946
       10463         100     79.7685    0.310922
       10464     99.9216     79.7704    0.310898
       10465     83.1584     79.7707    0.310869
       10466     99.9216     79.7727    0.310845
       10467         100     79.7746    0.310821
       10468         100     79.7765    0.310798
       10469         100     79.7785    0.310774
       10470     99.8464     79.7804     0.31075
       10471         100     79.7823    0.310727
       10472         100     79.7842    0.310703
       10473     78.4528     79.7841    0.310673
       10474     32.5536     79.7796    0.310676
       10475     14.1136     79.7733     0.31071
       10476      10.288     79.7667    0.310751
       10477      82.536      79.767    0.310722
       10478         100     79.7689    0.310698
       10479      92.848     79.7702    0.310671
       10480      99.768     79.7721    0.310647
       10481         100      79.774    0.310623
       10482     99.5328     79.7759    0.310599
       10483         100     79.7778    0.310576
       10484     99.6144     79.7797    0.310552
       10485     99.6144     79.7816    0.310528
       10486     98.9248     79.7834    0.310504
       10487      99.768     79.7853     0.31048
       10488     99.5328     79.7872    0.310456
       10489         100     79.7891    0.310433
       10490     97.0448     79.7908    0.310407
       10491     99.9216     79.7927    0.310384
       10492     99.9216     79.7946     0.31036
       10493     98.5552     79.7964    0.310336
       10494     99.8464     79.7983    0.310312
       10495         100     79.8002    0.310288
       10496     97.4832     79.8019    0.310263
       10497     82.7328     79.8022    0.310234
       10498     39.4848     79.7984    0.310228
       10499     57.7968     79.7963    0.310206
       10500         100     79.7982    0.310182
       10501     89.6336     79.7991    0.310154
       10502     99.7648      79.801     0.31013
       10503     99.8432     79.8029    0.310107
       10504         100     79.8049    0.310083
       10505     99.8432     79.8068    0.310059
       10506     99.9216     79.8087    0.310036
       10507     51.1344     79.8059    0.310018
       10508       23.92     79.8006    0.310034
       10509       4.208     79.7934    0.310088
       10510      1.6496      79.786    0.310148
       10511     17.4288     79.7801    0.310175
       10512     36.7648      79.776    0.310173
       10513         100     79.7779    0.310149
       10514         100     79.7798    0.310126
       10515     99.9216     79.7817    0.310102
       10516     74.3536     79.7812    0.310073
       10517     22.4192     79.7758    0.310091
       10518      3.1696     79.7685    0.310147
       10519     23.6976     79.7632    0.310164
       10520      8.2112     79.7564    0.310209
       10521      3.7264     79.7491    0.310263
       10522     22.4528     79.7437    0.310282
       10523      7.4768     79.7368    0.310328
       10524      3.5696     79.7296    0.310383
       10525      1.1552     79.7221    0.310443
       10526     16.7936     79.7161    0.310472
       10527     20.4064     79.7105    0.310493
       10528     95.7488      79.712    0.310467
       10529     99.2288     79.7139    0.310443
       10530     76.5296     79.7136    0.310414
       10531     97.7904     79.7153    0.310389
       10532     70.1296     79.7144    0.310361
       10533      3.0656     79.7071    0.310417
       10534     27.7312     79.7022    0.310427
       10535     43.0304     79.6987    0.310417
       10536     99.9216     79.7006    0.310393
       10537      99.768     79.7025     0.31037
       10538     99.9216     79.7044    0.310346
       10539     99.9216     79.7063    0.310323
       10540         100     79.7083    0.310299
       10541     35.0464      79.704    0.310299
       10542     14.0848     79.6978    0.310332
       10543     24.9984     79.6926    0.310346
       10544     22.9392     79.6872    0.310363
       10545      4.9984     79.6802    0.310414
       10546      58.904     79.6782    0.310391
       10547     99.1664       79.68    0.310367
       10548     99.5488     79.6819    0.310343
       10549     67.0272     79.6807    0.310316
       10550      32.728     79.6763    0.310319
       10551     66.3968      79.675    0.310292
       10552     99.6112     79.6769    0.310268
       10553     99.3072     79.6788    0.310244
       10554         100     79.6807    0.310221
       10555     99.8464     79.6826    0.310198
       10556         100     79.6845    0.310174
       10557     99.9216     79.6864    0.310151
       10558         100     79.6884    0.310127
       10559         100     79.6903    0.310104
       10560     98.2304      79.692    0.310079
       10561     99.3824     79.6939    0.310056
       10562     65.0912     79.6925    0.310029
       10563     97.7344     79.6942    0.310005
       10564     97.3808     79.6959     0.30998
       10565     99.9216     79.6978    0.309957
